rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
10,0.0,aligned,0,complete,5,0.8571428571428571,11,0,0,18,0.4714
10,0.0,aligned,0,td_pc,4,0.8823529411764706,10,-1,0,18,0.4714
10,0.0,aligned,0,mvpc,5,0.8484848484848485,11,0,0,18,0.4714
10,0.0,aligned,0,fci,4,0.8823529411764706,10,-1,0,18,0.4714
10,0.0,aligned,0,cdnod_true,4,0.8823529411764706,10,-1,0,18,0.4714
10,0.0,aligned,0,cdnod_est,4,0.8823529411764706,10,-1,0,18,0.4714
10,0.0,closed,0,complete,5,0.8571428571428571,11,0,0,18,0.4714
10,0.0,closed,0,td_pc,3,0.9142857142857143,9,-2,0,18,0.4714
10,0.0,closed,0,mvpc,3,0.9142857142857143,9,-2,0,18,0.4714
10,0.0,closed,0,fci,2,0.9411764705882353,8,-3,0,18,0.4714
10,0.0,closed,0,cdnod_true,3,0.9142857142857143,9,-2,0,18,0.4714
10,0.0,closed,0,cdnod_est,3,0.9142857142857143,9,-2,0,18,0.4714
10,1.0,aligned,0,complete,4,0.8823529411764706,10,0,8,18,0.4714
10,1.0,aligned,0,td_pc,4,0.8823529411764706,10,0,8,18,0.4714
10,1.0,aligned,0,mvpc,5,0.8484848484848485,11,1,8,18,0.4714
10,1.0,aligned,0,fci,4,0.8823529411764706,10,0,8,18,0.4714
10,1.0,aligned,0,cdnod_true,4,0.8823529411764706,10,0,8,18,0.4714
10,1.0,aligned,0,cdnod_est,4,0.8823529411764706,10,0,8,18,0.4714
10,1.0,closed,0,complete,4,0.8823529411764706,10,0,0,18,0.4714
10,1.0,closed,0,td_pc,3,0.9090909090909091,9,-1,0,18,0.4714
10,1.0,closed,0,mvpc,3,0.9090909090909091,9,-1,0,18,0.4714
10,1.0,closed,0,fci,3,0.9090909090909091,9,-1,0,18,0.4714
10,1.0,closed,0,cdnod_true,3,0.9090909090909091,9,-1,0,18,0.4714
10,1.0,closed,0,cdnod_est,3,0.9090909090909091,9,-1,0,18,0.4714
10,2.0,aligned,0,complete,5,0.8484848484848485,11,0,12,18,0.4714
10,2.0,aligned,0,td_pc,4,0.8823529411764706,10,-1,12,18,0.4714
10,2.0,aligned,0,mvpc,5,0.8484848484848485,11,0,12,18,0.4714
10,2.0,aligned,0,fci,4,0.8823529411764706,10,-1,12,18,0.4714
10,2.0,aligned,0,cdnod_true,4,0.8823529411764706,10,-1,12,18,0.4714
10,2.0,aligned,0,cdnod_est,4,0.8823529411764706,10,-1,12,18,0.4714
10,2.0,closed,0,complete,5,0.8484848484848485,11,0,0,18,0.4714
10,2.0,closed,0,td_pc,3,0.9090909090909091,9,-2,0,18,0.4714
10,2.0,closed,0,mvpc,3,0.9090909090909091,9,-2,0,18,0.4714
10,2.0,closed,0,fci,3,0.9090909090909091,9,-2,0,18,0.4714
10,2.0,closed,0,cdnod_true,3,0.9090909090909091,9,-2,0,18,0.4714
10,2.0,closed,0,cdnod_est,3,0.9090909090909091,9,-2,0,18,0.4714
10,1.0,aligned,1,complete,4,0.8823529411764706,10,0,7,18,0.4961375
10,1.0,aligned,1,td_pc,3,0.9090909090909091,9,-1,7,18,0.4961375
10,1.0,aligned,1,mvpc,3,0.9090909090909091,9,-1,7,18,0.4961375
10,1.0,aligned,1,fci,3,0.9090909090909091,9,-1,7,18,0.4961375
10,1.0,aligned,1,cdnod_true,3,0.9090909090909091,9,-1,7,18,0.4961375
10,1.0,aligned,1,cdnod_est,3,0.9090909090909091,9,-1,7,18,0.4961375
10,1.0,closed,1,complete,4,0.8823529411764706,10,0,0,18,0.4951541666666667
10,1.0,closed,1,td_pc,3,0.9090909090909091,9,-1,0,18,0.4951541666666667
10,1.0,closed,1,mvpc,3,0.9090909090909091,9,-1,0,18,0.4951541666666667
10,1.0,closed,1,fci,3,0.9090909090909091,9,-1,0,18,0.4951541666666667
10,1.0,closed,1,cdnod_true,3,0.9090909090909091,9,-1,0,18,0.4951541666666667
10,1.0,closed,1,cdnod_est,3,0.9090909090909091,9,-1,0,18,0.4951541666666667
