rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
5,0.0,aligned,0,complete,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,aligned,0,td_pc,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,aligned,0,mvpc,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,aligned,0,fci,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,aligned,0,cdnod_true,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,aligned,0,cdnod_est,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,0.0,closed,0,complete,5,0.8484848484848485,9,0,1,18,0.47305416666666666
5,0.0,closed,0,td_pc,7,0.7741935483870968,11,2,1,18,0.47305416666666666
5,0.0,closed,0,mvpc,7,0.7741935483870968,11,2,1,18,0.47305416666666666
5,0.0,closed,0,fci,7,0.7741935483870968,11,2,1,18,0.47305416666666666
5,0.0,closed,0,cdnod_true,7,0.7741935483870968,11,2,1,18,0.47305416666666666
5,0.0,closed,0,cdnod_est,7,0.7741935483870968,11,2,1,18,0.47305416666666666
5,1.0,aligned,0,complete,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,aligned,0,td_pc,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,aligned,0,mvpc,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,aligned,0,fci,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,aligned,0,cdnod_true,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,aligned,0,cdnod_est,5,0.8484848484848485,9,0,2,18,0.47305416666666666
5,1.0,closed,0,complete,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,1.0,closed,0,td_pc,9,0.7096774193548387,13,4,0,18,0.47305416666666666
5,1.0,closed,0,mvpc,9,0.6896551724137931,13,4,0,18,0.47305416666666666
5,1.0,closed,0,fci,9,0.7096774193548387,13,4,0,18,0.47305416666666666
5,1.0,closed,0,cdnod_true,9,0.7096774193548387,13,4,0,18,0.47305416666666666
5,1.0,closed,0,cdnod_est,9,0.7096774193548387,13,4,0,18,0.47305416666666666
5,2.0,aligned,0,complete,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,aligned,0,td_pc,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,aligned,0,mvpc,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,aligned,0,fci,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,aligned,0,cdnod_true,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,aligned,0,cdnod_est,5,0.8484848484848485,9,0,9,18,0.47305416666666666
5,2.0,closed,0,complete,5,0.8484848484848485,9,0,0,18,0.47305416666666666
5,2.0,closed,0,td_pc,8,0.75,12,3,0,18,0.47305416666666666
5,2.0,closed,0,mvpc,8,0.7333333333333333,12,3,0,18,0.47305416666666666
5,2.0,closed,0,fci,8,0.75,12,3,0,18,0.47305416666666666
5,2.0,closed,0,cdnod_true,8,0.75,12,3,0,18,0.47305416666666666
5,2.0,closed,0,cdnod_est,8,0.75,12,3,0,18,0.47305416666666666
5,1.0,aligned,1,complete,5,0.8484848484848485,9,0,2,18,0.4969458333333333
5,1.0,aligned,1,td_pc,7,0.7741935483870968,11,2,2,18,0.4969458333333333
5,1.0,aligned,1,mvpc,7,0.7741935483870968,11,2,2,18,0.4969458333333333
5,1.0,aligned,1,fci,7,0.7741935483870968,11,2,2,18,0.4969458333333333
5,1.0,aligned,1,cdnod_true,7,0.7741935483870968,11,2,2,18,0.4969458333333333
5,1.0,aligned,1,cdnod_est,7,0.7741935483870968,11,2,2,18,0.4969458333333333
5,1.0,closed,1,complete,5,0.8484848484848485,9,0,0,18,0.49645416666666664
5,1.0,closed,1,td_pc,8,0.7333333333333333,12,3,0,18,0.49645416666666664
5,1.0,closed,1,mvpc,8,0.7333333333333333,12,3,0,18,0.49645416666666664
5,1.0,closed,1,fci,8,0.7333333333333333,12,3,0,18,0.49645416666666664
5,1.0,closed,1,cdnod_true,8,0.7333333333333333,12,3,0,18,0.49645416666666664
5,1.0,closed,1,cdnod_est,8,0.7333333333333333,12,3,0,18,0.49645416666666664
