rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
2,0.0,aligned,0,complete,3,0.9090909090909091,8,0,0,18,0.4696625
2,0.0,aligned,0,td_pc,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,aligned,0,mvpc,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,aligned,0,fci,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,aligned,0,cdnod_true,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,aligned,0,cdnod_est,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,closed,0,complete,3,0.9090909090909091,8,0,0,18,0.4696625
2,0.0,closed,0,td_pc,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,closed,0,mvpc,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,closed,0,fci,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,closed,0,cdnod_true,5,0.8387096774193549,10,2,0,18,0.4696625
2,0.0,closed,0,cdnod_est,5,0.8387096774193549,10,2,0,18,0.4696625
2,1.0,aligned,0,complete,3,0.9090909090909091,8,0,1,18,0.4696625
2,1.0,aligned,0,td_pc,5,0.8387096774193549,10,2,1,18,0.4696625
2,1.0,aligned,0,mvpc,5,0.8387096774193549,10,2,1,18,0.4696625
2,1.0,aligned,0,fci,5,0.8387096774193549,10,2,1,18,0.4696625
2,1.0,aligned,0,cdnod_true,5,0.8387096774193549,10,2,1,18,0.4696625
2,1.0,aligned,0,cdnod_est,5,0.8387096774193549,10,2,1,18,0.4696625
2,1.0,closed,0,complete,3,0.9090909090909091,8,0,0,18,0.4696625
2,1.0,closed,0,td_pc,4,0.875,9,1,0,18,0.4696625
2,1.0,closed,0,mvpc,4,0.875,9,1,0,18,0.4696625
2,1.0,closed,0,fci,4,0.875,9,1,0,18,0.4696625
2,1.0,closed,0,cdnod_true,4,0.875,9,1,0,18,0.4696625
2,1.0,closed,0,cdnod_est,4,0.875,9,1,0,18,0.4696625
2,2.0,aligned,0,complete,4,0.8823529411764706,7,0,7,18,0.4696625
2,2.0,aligned,0,td_pc,5,0.8387096774193549,10,1,7,18,0.4696625
2,2.0,aligned,0,mvpc,5,0.8387096774193549,10,1,7,18,0.4696625
2,2.0,aligned,0,fci,5,0.8387096774193549,10,1,7,18,0.4696625
2,2.0,aligned,0,cdnod_true,5,0.8387096774193549,10,1,7,18,0.4696625
2,2.0,aligned,0,cdnod_est,5,0.8387096774193549,10,1,7,18,0.4696625
2,2.0,closed,0,complete,4,0.8823529411764706,7,0,0,18,0.4696625
2,2.0,closed,0,td_pc,4,0.875,9,0,0,18,0.4696625
2,2.0,closed,0,mvpc,4,0.875,9,0,0,18,0.4696625
2,2.0,closed,0,fci,4,0.875,9,0,0,18,0.4696625
2,2.0,closed,0,cdnod_true,4,0.875,9,0,0,18,0.4696625
2,2.0,closed,0,cdnod_est,4,0.875,9,0,0,18,0.4696625
2,1.0,aligned,1,complete,3,0.9090909090909091,8,0,1,18,0.4932916666666667
2,1.0,aligned,1,td_pc,5,0.8387096774193549,10,2,1,18,0.4932916666666667
2,1.0,aligned,1,mvpc,5,0.8387096774193549,10,2,1,18,0.4932916666666667
2,1.0,aligned,1,fci,5,0.8387096774193549,10,2,1,18,0.4932916666666667
2,1.0,aligned,1,cdnod_true,5,0.8387096774193549,10,2,1,18,0.4932916666666667
2,1.0,aligned,1,cdnod_est,5,0.8387096774193549,10,2,1,18,0.4932916666666667
2,1.0,closed,1,complete,3,0.9090909090909091,8,0,0,18,0.49355
2,1.0,closed,1,td_pc,5,0.8387096774193549,10,2,0,18,0.49355
2,1.0,closed,1,mvpc,8,0.7142857142857143,13,5,0,18,0.49355
2,1.0,closed,1,fci,5,0.8387096774193549,10,2,0,18,0.49355
2,1.0,closed,1,cdnod_true,5,0.8387096774193549,10,2,0,18,0.49355
2,1.0,closed,1,cdnod_est,5,0.8387096774193549,10,2,0,18,0.49355
