rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
9,0.0,aligned,0,complete,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,aligned,0,td_pc,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,aligned,0,mvpc,5,0.8387096774193549,10,3,0,18,0.4712625
9,0.0,aligned,0,fci,3,0.9090909090909091,8,1,0,18,0.4712625
9,0.0,aligned,0,cdnod_true,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,aligned,0,cdnod_est,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,closed,0,complete,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,closed,0,td_pc,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,closed,0,mvpc,5,0.8387096774193549,10,3,0,18,0.4712625
9,0.0,closed,0,fci,3,0.9090909090909091,8,1,0,18,0.4712625
9,0.0,closed,0,cdnod_true,2,0.9411764705882353,7,0,0,18,0.4712625
9,0.0,closed,0,cdnod_est,2,0.9411764705882353,7,0,0,18,0.4712625
9,1.0,aligned,0,complete,2,0.9411764705882353,7,0,2,18,0.4712625
9,1.0,aligned,0,td_pc,2,0.9411764705882353,7,0,2,18,0.4712625
9,1.0,aligned,0,mvpc,5,0.8387096774193549,10,3,2,18,0.4712625
9,1.0,aligned,0,fci,3,0.9090909090909091,8,1,2,18,0.4712625
9,1.0,aligned,0,cdnod_true,2,0.9411764705882353,7,0,2,18,0.4712625
9,1.0,aligned,0,cdnod_est,2,0.9411764705882353,7,0,2,18,0.4712625
9,1.0,closed,0,complete,2,0.9411764705882353,7,0,0,18,0.4712625
9,1.0,closed,0,td_pc,3,0.9090909090909091,8,1,0,18,0.4712625
9,1.0,closed,0,mvpc,3,0.9090909090909091,8,1,0,18,0.4712625
9,1.0,closed,0,fci,5,0.8387096774193549,10,3,0,18,0.4712625
9,1.0,closed,0,cdnod_true,3,0.9090909090909091,8,1,0,18,0.4712625
9,1.0,closed,0,cdnod_est,3,0.9090909090909091,8,1,0,18,0.4712625
9,2.0,aligned,0,complete,2,0.9411764705882353,7,0,11,18,0.4712625
9,2.0,aligned,0,td_pc,2,0.9411764705882353,7,0,11,18,0.4712625
9,2.0,aligned,0,mvpc,5,0.8387096774193549,10,3,11,18,0.4712625
9,2.0,aligned,0,fci,3,0.9090909090909091,8,1,11,18,0.4712625
9,2.0,aligned,0,cdnod_true,2,0.9411764705882353,7,0,11,18,0.4712625
9,2.0,aligned,0,cdnod_est,2,0.9411764705882353,7,0,11,18,0.4712625
9,2.0,closed,0,complete,2,0.9411764705882353,7,0,0,18,0.4712625
9,2.0,closed,0,td_pc,2,0.9411764705882353,7,0,0,18,0.4712625
9,2.0,closed,0,mvpc,6,0.8,11,4,0,18,0.4712625
9,2.0,closed,0,fci,4,0.875,9,2,0,18,0.4712625
9,2.0,closed,0,cdnod_true,2,0.9411764705882353,7,0,0,18,0.4712625
9,2.0,closed,0,cdnod_est,2,0.9411764705882353,7,0,0,18,0.4712625
9,1.0,aligned,1,complete,2,0.9411764705882353,7,0,2,18,0.4948916666666667
9,1.0,aligned,1,td_pc,2,0.9411764705882353,7,0,2,18,0.4948916666666667
9,1.0,aligned,1,mvpc,6,0.8,11,4,2,18,0.4948916666666667
9,1.0,aligned,1,fci,3,0.9090909090909091,8,1,2,18,0.4948916666666667
9,1.0,aligned,1,cdnod_true,2,0.9411764705882353,7,0,2,18,0.4948916666666667
9,1.0,aligned,1,cdnod_est,2,0.9411764705882353,7,0,2,18,0.4948916666666667
9,1.0,closed,1,complete,2,0.9411764705882353,7,0,0,18,0.4949625
9,1.0,closed,1,td_pc,2,0.9411764705882353,7,0,0,18,0.4949625
9,1.0,closed,1,mvpc,6,0.8,11,4,0,18,0.4949625
9,1.0,closed,1,fci,3,0.9090909090909091,8,1,0,18,0.4949625
9,1.0,closed,1,cdnod_true,2,0.9411764705882353,7,0,0,18,0.4949625
9,1.0,closed,1,cdnod_est,2,0.9411764705882353,7,0,0,18,0.4949625
