rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
4,0.0,aligned,0,complete,4,0.875,8,0,0,18,0.4715375
4,0.0,aligned,0,td_pc,6,0.8125,10,2,0,18,0.4715375
4,0.0,aligned,0,mvpc,6,0.8,10,2,0,18,0.4715375
4,0.0,aligned,0,fci,6,0.8125,10,2,0,18,0.4715375
4,0.0,aligned,0,cdnod_true,6,0.8125,10,2,0,18,0.4715375
4,0.0,aligned,0,cdnod_est,6,0.8125,10,2,0,18,0.4715375
4,0.0,closed,0,complete,4,0.875,8,0,0,18,0.4715375
4,0.0,closed,0,td_pc,8,0.7647058823529411,12,4,0,18,0.4715375
4,0.0,closed,0,mvpc,6,0.8125,10,2,0,18,0.4715375
4,0.0,closed,0,fci,8,0.7647058823529411,12,4,0,18,0.4715375
4,0.0,closed,0,cdnod_true,8,0.7647058823529411,12,4,0,18,0.4715375
4,0.0,closed,0,cdnod_est,8,0.7647058823529411,12,4,0,18,0.4715375
4,1.0,aligned,0,complete,4,0.875,8,0,3,18,0.4715375
4,1.0,aligned,0,td_pc,6,0.8125,10,2,3,18,0.4715375
4,1.0,aligned,0,mvpc,6,0.8,10,2,3,18,0.4715375
4,1.0,aligned,0,fci,6,0.8125,10,2,3,18,0.4715375
4,1.0,aligned,0,cdnod_true,6,0.8125,10,2,3,18,0.4715375
4,1.0,aligned,0,cdnod_est,6,0.8125,10,2,3,18,0.4715375
4,1.0,closed,0,complete,4,0.875,8,0,0,18,0.4715375
4,1.0,closed,0,td_pc,8,0.7647058823529411,12,4,0,18,0.4715375
4,1.0,closed,0,mvpc,6,0.8125,10,2,0,18,0.4715375
4,1.0,closed,0,fci,8,0.7647058823529411,12,4,0,18,0.4715375
4,1.0,closed,0,cdnod_true,8,0.7647058823529411,12,4,0,18,0.4715375
4,1.0,closed,0,cdnod_est,8,0.7647058823529411,12,4,0,18,0.4715375
4,2.0,aligned,0,complete,4,0.875,8,0,9,18,0.4715375
4,2.0,aligned,0,td_pc,5,0.8387096774193549,9,1,9,18,0.4715375
4,2.0,aligned,0,mvpc,5,0.8387096774193549,9,1,9,18,0.4715375
4,2.0,aligned,0,fci,5,0.8387096774193549,9,1,9,18,0.4715375
4,2.0,aligned,0,cdnod_true,5,0.8387096774193549,9,1,9,18,0.4715375
4,2.0,aligned,0,cdnod_est,5,0.8387096774193549,9,1,9,18,0.4715375
4,2.0,closed,0,complete,4,0.875,8,0,0,18,0.4715375
4,2.0,closed,0,td_pc,7,0.7878787878787878,11,3,0,18,0.4715375
4,2.0,closed,0,mvpc,7,0.7741935483870968,11,3,0,18,0.4715375
4,2.0,closed,0,fci,6,0.8125,10,2,0,18,0.4715375
4,2.0,closed,0,cdnod_true,7,0.7878787878787878,11,3,0,18,0.4715375
4,2.0,closed,0,cdnod_est,7,0.7878787878787878,11,3,0,18,0.4715375
4,1.0,aligned,1,complete,4,0.875,8,0,4,18,0.495925
4,1.0,aligned,1,td_pc,7,0.7878787878787878,11,3,4,18,0.495925
4,1.0,aligned,1,mvpc,6,0.8125,10,2,4,18,0.495925
4,1.0,aligned,1,fci,7,0.7878787878787878,11,3,4,18,0.495925
4,1.0,aligned,1,cdnod_true,7,0.7878787878787878,11,3,4,18,0.495925
4,1.0,aligned,1,cdnod_est,7,0.7878787878787878,11,3,4,18,0.495925
4,1.0,closed,1,complete,4,0.875,8,0,0,18,0.49538333333333334
4,1.0,closed,1,td_pc,4,0.875,8,0,0,18,0.49538333333333334
4,1.0,closed,1,mvpc,4,0.875,8,0,0,18,0.49538333333333334
4,1.0,closed,1,fci,4,0.875,8,0,0,18,0.49538333333333334
4,1.0,closed,1,cdnod_true,4,0.875,8,0,0,18,0.49538333333333334
4,1.0,closed,1,cdnod_est,4,0.875,8,0,0,18,0.49538333333333334
