rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
1,0.0,aligned,0,complete,6,0.8235294117647058,10,0,0,18,0.471
1,0.0,aligned,0,td_pc,8,0.75,12,2,0,18,0.471
1,0.0,aligned,0,mvpc,9,0.7096774193548387,13,3,0,18,0.471
1,0.0,aligned,0,fci,9,0.7096774193548387,13,3,0,18,0.471
1,0.0,aligned,0,cdnod_true,8,0.75,12,2,0,18,0.471
1,0.0,aligned,0,cdnod_est,8,0.75,12,2,0,18,0.471
1,0.0,closed,0,complete,6,0.8235294117647058,10,0,0,18,0.471
1,0.0,closed,0,td_pc,7,0.7878787878787878,11,1,0,18,0.471
1,0.0,closed,0,mvpc,8,0.75,12,2,0,18,0.471
1,0.0,closed,0,fci,8,0.75,12,2,0,18,0.471
1,0.0,closed,0,cdnod_true,7,0.7878787878787878,11,1,0,18,0.471
1,0.0,closed,0,cdnod_est,7,0.7878787878787878,11,1,0,18,0.471
1,1.0,aligned,0,complete,6,0.8235294117647058,10,0,4,18,0.471
1,1.0,aligned,0,td_pc,8,0.75,12,2,4,18,0.471
1,1.0,aligned,0,mvpc,9,0.7096774193548387,13,3,4,18,0.471
1,1.0,aligned,0,fci,9,0.7096774193548387,13,3,4,18,0.471
1,1.0,aligned,0,cdnod_true,8,0.75,12,2,4,18,0.471
1,1.0,aligned,0,cdnod_est,8,0.75,12,2,4,18,0.471
1,1.0,closed,0,complete,6,0.8235294117647058,10,0,0,18,0.471
1,1.0,closed,0,td_pc,8,0.75,12,2,0,18,0.471
1,1.0,closed,0,mvpc,8,0.75,12,2,0,18,0.471
1,1.0,closed,0,fci,9,0.7096774193548387,13,3,0,18,0.471
1,1.0,closed,0,cdnod_true,8,0.75,12,2,0,18,0.471
1,1.0,closed,0,cdnod_est,8,0.75,12,2,0,18,0.471
1,2.0,aligned,0,complete,5,0.8571428571428571,9,0,10,18,0.471
1,2.0,aligned,0,td_pc,8,0.75,12,3,10,18,0.471
1,2.0,aligned,0,mvpc,9,0.7096774193548387,13,4,10,18,0.471
1,2.0,aligned,0,fci,9,0.7096774193548387,13,4,10,18,0.471
1,2.0,aligned,0,cdnod_true,8,0.75,12,3,10,18,0.471
1,2.0,aligned,0,cdnod_est,8,0.75,12,3,10,18,0.471
1,2.0,closed,0,complete,5,0.8571428571428571,9,0,0,18,0.471
1,2.0,closed,0,td_pc,9,0.7096774193548387,13,4,0,18,0.471
1,2.0,closed,0,mvpc,10,0.6666666666666666,14,5,0,18,0.471
1,2.0,closed,0,fci,9,0.7096774193548387,13,4,0,18,0.471
1,2.0,closed,0,cdnod_true,9,0.7096774193548387,13,4,0,18,0.471
1,2.0,closed,0,cdnod_est,9,0.7096774193548387,13,4,0,18,0.471
1,1.0,aligned,1,complete,6,0.8235294117647058,10,0,5,18,0.494975
1,1.0,aligned,1,td_pc,8,0.75,12,2,5,18,0.494975
1,1.0,aligned,1,mvpc,9,0.7096774193548387,13,3,5,18,0.494975
1,1.0,aligned,1,fci,9,0.7096774193548387,13,3,5,18,0.494975
1,1.0,aligned,1,cdnod_true,8,0.75,12,2,5,18,0.494975
1,1.0,aligned,1,cdnod_est,8,0.75,12,2,5,18,0.494975
1,1.0,closed,1,complete,6,0.8235294117647058,10,0,1,18,0.4951041666666667
1,1.0,closed,1,td_pc,8,0.7333333333333333,12,2,1,18,0.4951041666666667
1,1.0,closed,1,mvpc,8,0.7333333333333333,12,2,1,18,0.4951041666666667
1,1.0,closed,1,fci,9,0.6896551724137931,13,3,1,18,0.4951041666666667
1,1.0,closed,1,cdnod_true,8,0.7333333333333333,12,2,1,18,0.4951041666666667
1,1.0,closed,1,cdnod_est,8,0.7333333333333333,12,2,1,18,0.4951041666666667
