rep,gamma,alignment,selfmask,arm,shd_a,f1_a,shd_b,excess,spurious,n_true_edges,miss_rate
19,0.0,aligned,0,complete,5,0.8484848484848485,10,0,1,18,0.470675
19,0.0,aligned,0,td_pc,7,0.7878787878787878,12,2,1,18,0.470675
19,0.0,aligned,0,mvpc,5,0.8387096774193549,10,0,1,18,0.470675
19,0.0,aligned,0,fci,8,0.75,13,3,1,18,0.470675
19,0.0,aligned,0,cdnod_true,7,0.7878787878787878,12,2,1,18,0.470675
19,0.0,aligned,0,cdnod_est,7,0.7878787878787878,12,2,1,18,0.470675
19,0.0,closed,0,complete,5,0.8484848484848485,10,0,0,18,0.470675
19,0.0,closed,0,td_pc,6,0.8125,11,1,0,18,0.470675
19,0.0,closed,0,mvpc,6,0.8125,11,1,0,18,0.470675
19,0.0,closed,0,fci,6,0.8125,11,1,0,18,0.470675
19,0.0,closed,0,cdnod_true,6,0.8125,11,1,0,18,0.470675
19,0.0,closed,0,cdnod_est,6,0.8125,11,1,0,18,0.470675
19,1.0,aligned,0,complete,5,0.8484848484848485,10,0,8,18,0.470675
19,1.0,aligned,0,td_pc,7,0.7878787878787878,12,2,8,18,0.470675
19,1.0,aligned,0,mvpc,6,0.8,11,1,8,18,0.470675
19,1.0,aligned,0,fci,8,0.75,13,3,8,18,0.470675
19,1.0,aligned,0,cdnod_true,7,0.7878787878787878,12,2,8,18,0.470675
19,1.0,aligned,0,cdnod_est,7,0.7878787878787878,12,2,8,18,0.470675
19,1.0,closed,0,complete,5,0.8484848484848485,10,0,0,18,0.470675
19,1.0,closed,0,td_pc,6,0.8125,11,1,0,18,0.470675
19,1.0,closed,0,mvpc,6,0.8125,11,1,0,18,0.470675
19,1.0,closed,0,fci,6,0.8125,11,1,0,18,0.470675
19,1.0,closed,0,cdnod_true,6,0.8125,11,1,0,18,0.470675
19,1.0,closed,0,cdnod_est,6,0.8125,11,1,0,18,0.470675
19,2.0,aligned,0,complete,4,0.8823529411764706,9,0,12,18,0.470675
19,2.0,aligned,0,td_pc,7,0.7878787878787878,12,3,12,18,0.470675
19,2.0,aligned,0,mvpc,5,0.8387096774193549,10,1,12,18,0.470675
19,2.0,aligned,0,fci,8,0.75,13,4,12,18,0.470675
19,2.0,aligned,0,cdnod_true,7,0.7878787878787878,12,3,12,18,0.470675
19,2.0,aligned,0,cdnod_est,7,0.7878787878787878,12,3,12,18,0.470675
19,2.0,closed,0,complete,4,0.8823529411764706,9,0,0,18,0.470675
19,2.0,closed,0,td_pc,8,0.75,13,4,0,18,0.470675
19,2.0,closed,0,mvpc,6,0.8,11,2,0,18,0.470675
19,2.0,closed,0,fci,8,0.75,13,4,0,18,0.470675
19,2.0,closed,0,cdnod_true,8,0.75,13,4,0,18,0.470675
19,2.0,closed,0,cdnod_est,8,0.75,13,4,0,18,0.470675
19,1.0,aligned,1,complete,5,0.8484848484848485,10,0,7,18,0.4943875
19,1.0,aligned,1,td_pc,7,0.7878787878787878,12,2,7,18,0.4943875
19,1.0,aligned,1,mvpc,5,0.8387096774193549,10,0,7,18,0.4943875
19,1.0,aligned,1,fci,8,0.75,13,3,7,18,0.4943875
19,1.0,aligned,1,cdnod_true,7,0.7878787878787878,12,2,7,18,0.4943875
19,1.0,aligned,1,cdnod_est,7,0.7878787878787878,12,2,7,18,0.4943875
19,1.0,closed,1,complete,5,0.8484848484848485,10,0,0,18,0.49354583333333335
19,1.0,closed,1,td_pc,5,0.8484848484848485,10,0,0,18,0.49354583333333335
19,1.0,closed,1,mvpc,6,0.8125,11,1,0,18,0.49354583333333335
19,1.0,closed,1,fci,5,0.8484848484848485,10,0,0,18,0.49354583333333335
19,1.0,closed,1,cdnod_true,5,0.8484848484848485,10,0,0,18,0.49354583333333335
19,1.0,closed,1,cdnod_est,5,0.8484848484848485,10,0,0,18,0.49354583333333335
