rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
6,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.47334583333333335,0|2|3|7|10|11
6,0.0,0.0,closed,1,0,1,6,6,1,1.0,0.47334583333333335,0|2|3|7|10|11
6,0.0,0.15,aligned,3,0,3,6,6,6,1.0,0.4793125,0|2|3|7|10|11
6,0.0,0.15,closed,3,0,3,6,6,5,1.0,0.4793791666666667,0|2|3|7|10|11
6,0.0,0.3,aligned,5,0,5,6,6,7,1.0,0.48535833333333334,0|2|3|7|10|11
6,0.0,0.3,closed,3,0,3,6,6,6,1.0,0.48518333333333336,0|2|3|7|10|11
6,0.0,0.6,aligned,6,0,6,6,6,12,1.0,0.49737916666666665,0|2|3|7|10|11
6,0.0,0.6,closed,6,1,5,6,6,12,1.0,0.49735833333333335,0|2|3|7|10|11
6,1.0,0.0,aligned,5,1,4,6,6,5,1.0,0.47334583333333335,0|2|3|7|10|11
6,1.0,0.0,closed,1,1,0,6,6,1,1.0,0.47334583333333335,0|2|3|7|10|11
6,1.0,0.15,aligned,6,1,5,6,6,9,1.0,0.479275,0|2|3|7|10|11
6,1.0,0.15,closed,3,0,3,6,6,5,1.0,0.4793791666666667,0|2|3|7|10|11
6,1.0,0.3,aligned,4,0,4,6,6,6,1.0,0.4853875,0|2|3|7|10|11
6,1.0,0.3,closed,4,1,3,6,6,6,1.0,0.48535,0|2|3|7|10|11
6,1.0,0.6,aligned,8,3,5,6,6,12,1.0,0.4973166666666667,0|2|3|7|10|11
6,1.0,0.6,closed,6,0,6,6,6,11,1.0,0.4976833333333333,0|2|3|7|10|11
6,2.0,0.0,aligned,6,2,4,6,6,8,1.0,0.47334583333333335,0|2|3|7|10|11
6,2.0,0.0,closed,1,1,0,6,6,1,1.0,0.47334583333333335,0|2|3|7|10|11
6,2.0,0.15,aligned,8,3,5,6,6,12,1.0,0.4791958333333333,0|2|3|7|10|11
6,2.0,0.15,closed,2,0,2,6,6,4,1.0,0.47905416666666667,0|2|3|7|10|11
6,2.0,0.3,aligned,9,3,6,6,6,13,1.0,0.4851875,0|2|3|7|10|11
6,2.0,0.3,closed,6,1,5,6,6,7,1.0,0.4855291666666667,0|2|3|7|10|11
6,2.0,0.6,aligned,9,3,6,6,6,15,1.0,0.49695416666666664,0|2|3|7|10|11
6,2.0,0.6,closed,5,0,5,6,6,10,1.0,0.49725833333333336,0|2|3|7|10|11
