rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
5,0.0,0.0,aligned,2,1,1,6,6,2,1.0,0.47305416666666666,1|4|5|6|7|8
5,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47305416666666666,1|4|5|6|7|8
5,0.0,0.15,aligned,4,1,3,6,6,5,1.0,0.4792166666666667,1|4|5|6|7|8
5,0.0,0.15,closed,3,1,2,6,6,4,1.0,0.47899583333333334,1|4|5|6|7|8
5,0.0,0.3,aligned,6,1,5,6,6,7,1.0,0.48540833333333333,1|4|5|6|7|8
5,0.0,0.3,closed,3,0,3,6,6,5,1.0,0.4850833333333333,1|4|5|6|7|8
5,0.0,0.6,aligned,8,2,6,6,6,14,1.0,0.4972083333333333,1|4|5|6|7|8
5,0.0,0.6,closed,6,0,6,6,6,13,1.0,0.49701666666666666,1|4|5|6|7|8
5,1.0,0.0,aligned,6,3,3,6,6,6,1.0,0.47305416666666666,1|4|5|6|7|8
5,1.0,0.0,closed,1,1,0,6,6,1,1.0,0.47305416666666666,1|4|5|6|7|8
5,1.0,0.15,aligned,6,3,3,6,6,7,1.0,0.47929166666666667,1|4|5|6|7|8
5,1.0,0.15,closed,2,0,2,6,6,3,1.0,0.4790125,1|4|5|6|7|8
5,1.0,0.3,aligned,10,4,6,6,6,11,1.0,0.4854,1|4|5|6|7|8
5,1.0,0.3,closed,5,1,4,6,6,6,1.0,0.4849333333333333,1|4|5|6|7|8
5,1.0,0.6,aligned,10,4,6,6,6,15,1.0,0.4971583333333333,1|4|5|6|7|8
5,1.0,0.6,closed,7,1,6,6,6,14,1.0,0.4968458333333333,1|4|5|6|7|8
5,2.0,0.0,aligned,3,0,3,6,6,4,1.0,0.47305416666666666,1|4|5|6|7|8
5,2.0,0.0,closed,0,0,0,6,6,0,nan,0.47305416666666666,1|4|5|6|7|8
5,2.0,0.15,aligned,4,0,4,6,6,6,1.0,0.4793375,1|4|5|6|7|8
5,2.0,0.15,closed,4,1,3,6,6,5,1.0,0.4790083333333333,1|4|5|6|7|8
5,2.0,0.3,aligned,6,0,6,6,6,8,1.0,0.48539583333333336,1|4|5|6|7|8
5,2.0,0.3,closed,5,2,3,6,6,7,1.0,0.4851875,1|4|5|6|7|8
5,2.0,0.6,aligned,7,1,6,6,6,14,1.0,0.49728333333333335,1|4|5|6|7|8
5,2.0,0.6,closed,6,0,6,6,6,9,1.0,0.4969625,1|4|5|6|7|8
