rep,p,edges,density,gamma,alignment,arm,shd,shd_complete,excess,n_true_edges,miss_rate
5,30,45,1.5,0.0,aligned,td_pc,11,4,7,45,0.5947216666666667
5,30,45,1.5,0.0,aligned,mvpc,11,4,7,45,0.5947216666666667
5,30,45,1.5,0.0,aligned,fci,11,4,7,45,0.5947216666666667
5,30,45,1.5,0.0,aligned,cdnod_true,11,4,7,45,0.5947216666666667
5,30,45,1.5,0.0,aligned,cdnod_est,11,4,7,45,0.5947216666666667
5,30,45,1.5,0.0,closed,td_pc,14,4,10,45,0.5947216666666667
5,30,45,1.5,0.0,closed,mvpc,14,4,10,45,0.5947216666666667
5,30,45,1.5,0.0,closed,fci,14,4,10,45,0.5947216666666667
5,30,45,1.5,0.0,closed,cdnod_true,14,4,10,45,0.5947216666666667
5,30,45,1.5,0.0,closed,cdnod_est,14,4,10,45,0.5947216666666667
5,30,45,1.5,1.0,aligned,td_pc,11,4,7,45,0.5947216666666667
5,30,45,1.5,1.0,aligned,mvpc,11,4,7,45,0.5947216666666667
5,30,45,1.5,1.0,aligned,fci,11,4,7,45,0.5947216666666667
5,30,45,1.5,1.0,aligned,cdnod_true,11,4,7,45,0.5947216666666667
5,30,45,1.5,1.0,aligned,cdnod_est,11,4,7,45,0.5947216666666667
5,30,45,1.5,1.0,closed,td_pc,15,4,11,45,0.5947216666666667
5,30,45,1.5,1.0,closed,mvpc,15,4,11,45,0.5947216666666667
5,30,45,1.5,1.0,closed,fci,15,4,11,45,0.5947216666666667
5,30,45,1.5,1.0,closed,cdnod_true,15,4,11,45,0.5947216666666667
5,30,45,1.5,1.0,closed,cdnod_est,15,4,11,45,0.5947216666666667
5,30,45,1.5,2.0,aligned,td_pc,10,5,5,45,0.5947216666666667
5,30,45,1.5,2.0,aligned,mvpc,10,5,5,45,0.5947216666666667
5,30,45,1.5,2.0,aligned,fci,10,5,5,45,0.5947216666666667
5,30,45,1.5,2.0,aligned,cdnod_true,10,5,5,45,0.5947216666666667
5,30,45,1.5,2.0,aligned,cdnod_est,10,5,5,45,0.5947216666666667
5,30,45,1.5,2.0,closed,td_pc,14,5,9,45,0.5947216666666667
5,30,45,1.5,2.0,closed,mvpc,14,5,9,45,0.5947216666666667
5,30,45,1.5,2.0,closed,fci,14,5,9,45,0.5947216666666667
5,30,45,1.5,2.0,closed,cdnod_true,14,5,9,45,0.5947216666666667
5,30,45,1.5,2.0,closed,cdnod_est,14,5,9,45,0.5947216666666667
