rep,p,edges,density,gamma,alignment,arm,shd,shd_complete,excess,n_true_edges,miss_rate
0,20,30,1.5,0.0,aligned,td_pc,11,6,5,30,0.557085
0,20,30,1.5,0.0,aligned,mvpc,11,6,5,30,0.557085
0,20,30,1.5,0.0,aligned,fci,12,6,6,30,0.557085
0,20,30,1.5,0.0,aligned,cdnod_true,11,6,5,30,0.557085
0,20,30,1.5,0.0,aligned,cdnod_est,11,6,5,30,0.557085
0,20,30,1.5,0.0,closed,td_pc,11,6,5,30,0.557085
0,20,30,1.5,0.0,closed,mvpc,11,6,5,30,0.557085
0,20,30,1.5,0.0,closed,fci,11,6,5,30,0.557085
0,20,30,1.5,0.0,closed,cdnod_true,11,6,5,30,0.557085
0,20,30,1.5,0.0,closed,cdnod_est,11,6,5,30,0.557085
0,20,30,1.5,1.0,aligned,td_pc,11,6,5,30,0.557085
0,20,30,1.5,1.0,aligned,mvpc,11,6,5,30,0.557085
0,20,30,1.5,1.0,aligned,fci,12,6,6,30,0.557085
0,20,30,1.5,1.0,aligned,cdnod_true,11,6,5,30,0.557085
0,20,30,1.5,1.0,aligned,cdnod_est,11,6,5,30,0.557085
0,20,30,1.5,1.0,closed,td_pc,15,6,9,30,0.557085
0,20,30,1.5,1.0,closed,mvpc,15,6,9,30,0.557085
0,20,30,1.5,1.0,closed,fci,15,6,9,30,0.557085
0,20,30,1.5,1.0,closed,cdnod_true,15,6,9,30,0.557085
0,20,30,1.5,1.0,closed,cdnod_est,15,6,9,30,0.557085
0,20,30,1.5,2.0,aligned,td_pc,14,9,5,30,0.557085
0,20,30,1.5,2.0,aligned,mvpc,14,9,5,30,0.557085
0,20,30,1.5,2.0,aligned,fci,14,9,5,30,0.557085
0,20,30,1.5,2.0,aligned,cdnod_true,14,9,5,30,0.557085
0,20,30,1.5,2.0,aligned,cdnod_est,14,9,5,30,0.557085
0,20,30,1.5,2.0,closed,td_pc,14,9,5,30,0.557085
0,20,30,1.5,2.0,closed,mvpc,14,9,5,30,0.557085
0,20,30,1.5,2.0,closed,fci,13,9,4,30,0.557085
0,20,30,1.5,2.0,closed,cdnod_true,14,9,5,30,0.557085
0,20,30,1.5,2.0,closed,cdnod_est,14,9,5,30,0.557085
