rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
25,0.0,aligned,0,0,0,nan,nan,12,0,0.47272916666666664
25,0.0,closed,0,0,0,nan,nan,12,0,0.47272916666666664
25,1.0,aligned,0,1,1,1.0,1.0,12,3,0.47272916666666664
25,1.0,closed,0,0,0,nan,nan,12,0,0.47272916666666664
25,2.0,aligned,0,2,2,1.0,0.0,12,5,0.47272916666666664
25,2.0,closed,0,2,2,1.0,1.0,12,0,0.47272916666666664
25,1.0,aligned,1,7,9,1.0,0.2222222222222222,12,3,0.4969125
25,1.0,closed,1,8,12,1.0,0.16666666666666666,12,0,0.49640833333333334
