rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
27,0.0,aligned,0,1,1,0.0,0.0,11,1,0.4702
27,0.0,closed,0,1,1,0.0,0.0,11,0,0.4702
27,1.0,aligned,0,8,9,0.8888888888888888,0.8888888888888888,11,6,0.4702
27,1.0,closed,0,0,0,nan,nan,11,0,0.4702
27,2.0,aligned,0,9,9,0.8888888888888888,0.8888888888888888,11,11,0.4702
27,2.0,closed,0,0,0,nan,nan,11,0,0.4702
27,1.0,aligned,1,8,11,1.0,0.36363636363636365,11,6,0.4947416666666667
27,1.0,closed,1,7,10,1.0,0.4,11,0,0.49452083333333335
