rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
20,0.0,aligned,0,0,0,nan,nan,11,0,0.47415416666666665
20,0.0,closed,0,0,0,nan,nan,11,0,0.47415416666666665
20,1.0,aligned,0,6,6,1.0,0.3333333333333333,11,5,0.47415416666666665
20,1.0,closed,0,1,1,1.0,1.0,11,0,0.47415416666666665
20,2.0,aligned,0,5,6,1.0,0.6666666666666666,11,10,0.47415416666666665
20,2.0,closed,0,2,2,1.0,1.0,11,0,0.47415416666666665
20,1.0,aligned,1,10,13,1.0,0.38461538461538464,11,4,0.49787916666666665
20,1.0,closed,1,7,13,1.0,0.23076923076923078,11,0,0.4976333333333333
