rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
21,0.0,aligned,0,1,1,1.0,0.0,11,0,0.472525
21,0.0,closed,0,1,1,1.0,1.0,11,0,0.472525
21,1.0,aligned,0,5,5,1.0,1.0,11,7,0.472525
21,1.0,closed,0,0,0,nan,nan,11,0,0.472525
21,2.0,aligned,0,9,11,1.0,0.8181818181818182,11,10,0.472525
21,2.0,closed,0,2,2,0.0,0.0,11,0,0.472525
21,1.0,aligned,1,7,12,0.8333333333333334,0.3333333333333333,11,5,0.495925
21,1.0,closed,1,11,16,0.875,0.3125,11,0,0.49633333333333335
