rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
31,0.0,aligned,0,2,2,1.0,0.0,10,0,0.470325
31,0.0,closed,0,0,0,nan,nan,10,0,0.470325
31,1.0,aligned,0,8,10,1.0,0.7,10,9,0.470325
31,1.0,closed,0,1,1,1.0,0.0,10,0,0.470325
31,2.0,aligned,0,9,12,1.0,0.9166666666666666,10,11,0.470325
31,2.0,closed,0,1,1,1.0,0.0,10,0,0.470325
31,1.0,aligned,1,10,19,1.0,0.2631578947368421,10,9,0.4946333333333333
31,1.0,closed,1,9,15,0.9333333333333333,0.2,10,0,0.4941
