rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
32,0.0,aligned,0,1,1,1.0,0.0,10,0,0.47028333333333333
32,0.0,closed,0,0,0,nan,nan,10,0,0.47028333333333333
32,1.0,aligned,0,2,2,1.0,1.0,10,3,0.47028333333333333
32,1.0,closed,0,0,0,nan,nan,10,0,0.47028333333333333
32,2.0,aligned,0,6,7,1.0,0.8571428571428571,10,7,0.47028333333333333
32,2.0,closed,0,1,1,1.0,0.0,10,0,0.47028333333333333
32,1.0,aligned,1,8,12,0.9166666666666666,0.25,10,3,0.49457083333333335
32,1.0,closed,1,9,15,0.9333333333333333,0.26666666666666666,10,0,0.49455
