rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
22,0.0,aligned,0,1,1,1.0,1.0,10,0,0.4692791666666667
22,0.0,closed,0,2,3,0.6666666666666666,0.0,10,0,0.4692791666666667
22,1.0,aligned,0,9,10,1.0,0.6,10,2,0.4692791666666667
22,1.0,closed,0,0,0,nan,nan,10,0,0.4692791666666667
22,2.0,aligned,0,10,11,1.0,0.6363636363636364,10,12,0.4692791666666667
22,2.0,closed,0,2,2,0.5,0.0,10,1,0.4692791666666667
22,1.0,aligned,1,10,17,0.8823529411764706,0.23529411764705882,10,2,0.4931583333333333
22,1.0,closed,1,7,12,0.8333333333333334,0.3333333333333333,10,0,0.4933125
