rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
33,0.0,aligned,0,2,2,1.0,0.5,12,0,0.4709833333333333
33,0.0,closed,0,0,0,nan,nan,12,0,0.4709833333333333
33,1.0,aligned,0,6,6,1.0,0.6666666666666666,12,4,0.4709833333333333
33,1.0,closed,0,0,0,nan,nan,12,0,0.4709833333333333
33,2.0,aligned,0,6,7,1.0,1.0,12,11,0.4709833333333333
33,2.0,closed,0,1,1,1.0,1.0,12,0,0.4709833333333333
33,1.0,aligned,1,7,8,1.0,0.375,12,4,0.4950041666666667
33,1.0,closed,1,8,10,1.0,0.3,12,0,0.4951541666666667
