rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
34,0.0,aligned,0,1,1,1.0,1.0,10,0,0.4711458333333333
34,0.0,closed,0,1,1,1.0,0.0,10,0,0.4711458333333333
34,1.0,aligned,0,2,2,1.0,1.0,10,4,0.4711458333333333
34,1.0,closed,0,0,0,nan,nan,10,0,0.4711458333333333
34,2.0,aligned,0,7,7,1.0,0.8571428571428571,10,7,0.4711458333333333
34,2.0,closed,0,0,0,nan,nan,10,0,0.4711458333333333
34,1.0,aligned,1,3,4,1.0,1.0,10,2,0.49522916666666666
34,1.0,closed,1,6,8,1.0,0.875,10,0,0.4951041666666667
