rep,gamma,alignment,estimator,pair,signed_err,truth,miss_rate
8,0.0,aligned,available,0,0.006877102436944088,-0.24716555957334543,0.471025
8,0.0,aligned,available,1,0.025454444738168713,0.29540835209459315,0.471025
8,0.0,aligned,available,2,-0.024951889768260238,-0.12720226166015586,0.471025
8,0.0,aligned,available,3,-0.0018056288255388075,-0.12850187546817482,0.471025
8,0.0,aligned,available,4,-0.007797940928270908,0.2588078735504995,0.471025
8,0.0,aligned,available,5,-0.011730939992631167,0.1920153841968741,0.471025
8,0.0,aligned,available,6,-0.0046642720688571115,0.7311739020492394,0.471025
8,0.0,aligned,available,7,0.00936092686154344,-0.5214023777146068,0.471025
8,0.0,aligned,available,8,-0.007624005656593352,0.08586931263154103,0.471025
8,0.0,aligned,available,9,0.006271122711804189,-0.20646908271883088,0.471025
8,0.0,aligned,available,10,0.008485619862553515,0.10384719361895663,0.471025
8,0.0,aligned,available,11,0.006256372525915266,-0.8265374541256024,0.471025
8,0.0,aligned,available,12,0.00958810784729125,0.7540749324787294,0.471025
8,0.0,aligned,available,13,-0.013574262082719113,0.3709440996773502,0.471025
8,0.0,aligned,available,14,-0.0005792995091581377,-0.8694142579804244,0.471025
8,0.0,aligned,available,15,-0.001555503184878848,-0.7871949626685523,0.471025
8,0.0,aligned,available,16,0.01767824051139144,-0.5792097298638474,0.471025
8,0.0,aligned,available,17,-0.010733257027294218,0.4602013662678504,0.471025
8,0.0,aligned,available,18,0.005872875966415059,-0.2669851035707124,0.471025
8,0.0,aligned,available,19,0.0006470838019139169,0.8536694937826442,0.471025
8,0.0,aligned,available,20,-0.00011626423461880142,-0.2688628016064229,0.471025
8,0.0,aligned,available,21,-0.0031028838586263374,-0.7652563128733373,0.471025
8,0.0,aligned,available,22,-0.004965707276019415,-0.44526596939384355,0.471025
8,0.0,aligned,available,23,-0.0016904673909854395,0.8670021928741514,0.471025
8,0.0,aligned,available,24,-0.006694628229726662,0.6486504335018421,0.471025
8,0.0,aligned,available,25,0.004431736025628297,0.6979168350434102,0.471025
8,0.0,aligned,available,26,-0.004272126998459913,-0.5563635836246021,0.471025
8,0.0,aligned,available,27,-0.0021768086512591323,0.31360459059022167,0.471025
8,0.0,aligned,available,28,0.004855893576745651,-0.7058845195901765,0.471025
8,0.0,aligned,available,29,0.005639766696963644,0.3314724596598581,0.471025
8,0.0,aligned,available,30,-0.007917175880774951,0.16018173884414885,0.471025
8,0.0,aligned,available,31,-0.0022291776650392725,-0.9431386945341639,0.471025
8,0.0,aligned,available,32,0.0029476189598440783,-0.5927893799061904,0.471025
8,0.0,aligned,available,33,-0.0014077754782538254,-0.41519554893457716,0.471025
8,0.0,aligned,available,34,-0.012786791109525908,0.37886521210835367,0.471025
8,0.0,aligned,available,35,-0.020125326861450167,0.038062482583934756,0.471025
8,0.0,aligned,available,36,0.01563959238912449,0.6411205426957478,0.471025
8,0.0,aligned,available,37,-0.005653496090378463,-0.7322716849966139,0.471025
8,0.0,aligned,available,38,0.018764469734334432,-0.2859778607846819,0.471025
8,0.0,aligned,available,39,-0.0037866515538840795,-0.29237070438816515,0.471025
8,0.0,aligned,available,40,-0.007140802055026985,-0.5777049167395273,0.471025
8,0.0,aligned,available,41,-0.014737053290115737,0.24966415721736143,0.471025
8,0.0,aligned,available,42,0.010243161041333826,-0.7140946980452295,0.471025
8,0.0,aligned,available,43,0.006955131727593822,0.3139381432621311,0.471025
8,0.0,aligned,available,44,-0.0017755882423890201,0.19346030476343742,0.471025
8,0.0,aligned,available,45,-0.0006382686432545581,0.6839207506324674,0.471025
8,0.0,aligned,available,46,-0.014300999763365407,0.5727915780865444,0.471025
8,0.0,aligned,available,47,0.009218765841621901,-0.47808866248262577,0.471025
8,0.0,aligned,available,48,-0.016730444566199335,0.11892276876929214,0.471025
8,0.0,aligned,available,49,0.0014641709695797367,-0.7403898175389243,0.471025
8,0.0,aligned,available,50,0.01511277278262102,0.5543561131712262,0.471025
8,0.0,aligned,available,51,-0.009627327459913404,0.4549753971670835,0.471025
8,0.0,aligned,available,52,0.0050816967487211095,-0.36280822827463943,0.471025
8,0.0,aligned,available,53,0.004132939411401915,0.2151082033369927,0.471025
8,0.0,aligned,available,54,0.0013229413868333095,-0.9233370180537099,0.471025
8,0.0,aligned,available,55,0.009041932119082607,0.21062325810486116,0.471025
8,0.0,aligned,available,56,0.0046860013946818935,-0.5977542696298577,0.471025
8,0.0,aligned,available,57,-0.009427285943012842,0.4057810988770647,0.471025
8,0.0,aligned,available,58,0.008662563061406392,-0.4924508485996469,0.471025
8,0.0,aligned,available,59,0.004307491342291525,0.1187165624710464,0.471025
8,0.0,aligned,available,60,0.0073014127145688,-0.1803967920817348,0.471025
8,0.0,aligned,available,61,-0.009868769290827695,0.39167989674822073,0.471025
8,0.0,aligned,available,62,-0.0050723879500041424,-0.1756985100201047,0.471025
8,0.0,aligned,available,63,-0.008523825020684106,-0.22984497399667853,0.471025
8,0.0,aligned,available,64,0.0035092822686506042,-0.42225257714019243,0.471025
8,0.0,aligned,available,65,-0.0026133498635415586,-0.22636345158090238,0.471025
8,0.0,aligned,mi_obs,0,0.011674460284983645,-0.24716555957334543,0.471025
8,0.0,aligned,mi_obs,1,-0.024728027241252115,0.29540835209459315,0.471025
8,0.0,aligned,mi_obs,2,0.016333911704532633,-0.12720226166015586,0.471025
8,0.0,aligned,mi_obs,3,0.023403244896705797,-0.12850187546817482,0.471025
8,0.0,aligned,mi_obs,4,-0.007650969157899423,0.2588078735504995,0.471025
8,0.0,aligned,mi_obs,5,-0.0009913333031792149,0.1920153841968741,0.471025
8,0.0,aligned,mi_obs,6,0.041801096621424505,0.7311739020492394,0.471025
8,0.0,aligned,mi_obs,7,-0.06864637524539041,-0.5214023777146068,0.471025
8,0.0,aligned,mi_obs,8,0.008949661711516177,0.08586931263154103,0.471025
8,0.0,aligned,mi_obs,9,-0.0017571863808187038,-0.20646908271883088,0.471025
8,0.0,aligned,mi_obs,10,-0.00014759364125331575,0.10384719361895663,0.471025
8,0.0,aligned,mi_obs,11,-0.020002122598397065,-0.8265374541256024,0.471025
8,0.0,aligned,mi_obs,12,0.009651368797454096,0.7540749324787294,0.471025
8,0.0,aligned,mi_obs,13,0.003367079002061124,0.3709440996773502,0.471025
8,0.0,aligned,mi_obs,14,-0.02064609438001308,-0.8694142579804244,0.471025
8,0.0,aligned,mi_obs,15,-0.0380895037897514,-0.7871949626685523,0.471025
8,0.0,aligned,mi_obs,16,0.008572107496927384,-0.5792097298638474,0.471025
8,0.0,aligned,mi_obs,17,0.03413270254947853,0.4602013662678504,0.471025
8,0.0,aligned,mi_obs,18,-0.00593127772200952,-0.2669851035707124,0.471025
8,0.0,aligned,mi_obs,19,0.024191365266976295,0.8536694937826442,0.471025
8,0.0,aligned,mi_obs,20,-0.0036574923536427106,-0.2688628016064229,0.471025
8,0.0,aligned,mi_obs,21,-0.02156481315263492,-0.7652563128733373,0.471025
8,0.0,aligned,mi_obs,22,-0.012019915369815004,-0.44526596939384355,0.471025
8,0.0,aligned,mi_obs,23,0.023775511865152588,0.8670021928741514,0.471025
8,0.0,aligned,mi_obs,24,0.036160784965343695,0.6486504335018421,0.471025
8,0.0,aligned,mi_obs,25,0.011809179251387025,0.6979168350434102,0.471025
8,0.0,aligned,mi_obs,26,-0.09524502557468228,-0.5563635836246021,0.471025
8,0.0,aligned,mi_obs,27,-0.0031476635582811108,0.31360459059022167,0.471025
8,0.0,aligned,mi_obs,28,-0.035074100859568635,-0.7058845195901765,0.471025
8,0.0,aligned,mi_obs,29,0.0056576776281396235,0.3314724596598581,0.471025
8,0.0,aligned,mi_obs,30,-0.019872834299252434,0.16018173884414885,0.471025
8,0.0,aligned,mi_obs,31,-0.0106124598691274,-0.9431386945341639,0.471025
8,0.0,aligned,mi_obs,32,-0.03243399890890353,-0.5927893799061904,0.471025
8,0.0,aligned,mi_obs,33,0.01679858124431116,-0.41519554893457716,0.471025
8,0.0,aligned,mi_obs,34,0.035404558396336994,0.37886521210835367,0.471025
8,0.0,aligned,mi_obs,35,0.02764139480573584,0.038062482583934756,0.471025
8,0.0,aligned,mi_obs,36,0.027558017285388536,0.6411205426957478,0.471025
8,0.0,aligned,mi_obs,37,-0.024497777567741963,-0.7322716849966139,0.471025
8,0.0,aligned,mi_obs,38,0.012852016649369913,-0.2859778607846819,0.471025
8,0.0,aligned,mi_obs,39,-0.038209300220236275,-0.29237070438816515,0.471025
8,0.0,aligned,mi_obs,40,0.025987853894613888,-0.5777049167395273,0.471025
8,0.0,aligned,mi_obs,41,0.003603629258727953,0.24966415721736143,0.471025
8,0.0,aligned,mi_obs,42,-0.11468022759478258,-0.7140946980452295,0.471025
8,0.0,aligned,mi_obs,43,0.024818984736943994,0.3139381432621311,0.471025
8,0.0,aligned,mi_obs,44,0.027856172873095525,0.19346030476343742,0.471025
8,0.0,aligned,mi_obs,45,0.031559556903285046,0.6839207506324674,0.471025
8,0.0,aligned,mi_obs,46,-0.004379272543491797,0.5727915780865444,0.471025
8,0.0,aligned,mi_obs,47,-0.046240257638235194,-0.47808866248262577,0.471025
8,0.0,aligned,mi_obs,48,-0.028634062079838818,0.11892276876929214,0.471025
8,0.0,aligned,mi_obs,49,-0.02296664208990762,-0.7403898175389243,0.471025
8,0.0,aligned,mi_obs,50,0.016575640833821348,0.5543561131712262,0.471025
8,0.0,aligned,mi_obs,51,0.0030929651276982995,0.4549753971670835,0.471025
8,0.0,aligned,mi_obs,52,-0.026800707683400538,-0.36280822827463943,0.471025
8,0.0,aligned,mi_obs,53,0.02332882924001245,0.2151082033369927,0.471025
8,0.0,aligned,mi_obs,54,-0.03938529642118538,-0.9233370180537099,0.471025
8,0.0,aligned,mi_obs,55,0.0038350302063015207,0.21062325810486116,0.471025
8,0.0,aligned,mi_obs,56,-0.08517990921778973,-0.5977542696298577,0.471025
8,0.0,aligned,mi_obs,57,-0.009151536049722186,0.4057810988770647,0.471025
8,0.0,aligned,mi_obs,58,0.0008287088432162304,-0.4924508485996469,0.471025
8,0.0,aligned,mi_obs,59,0.0014972388459309621,0.1187165624710464,0.471025
8,0.0,aligned,mi_obs,60,0.017363190013914148,-0.1803967920817348,0.471025
8,0.0,aligned,mi_obs,61,0.02803263166055947,0.39167989674822073,0.471025
8,0.0,aligned,mi_obs,62,-0.02335790233811119,-0.1756985100201047,0.471025
8,0.0,aligned,mi_obs,63,0.004870826772151476,-0.22984497399667853,0.471025
8,0.0,aligned,mi_obs,64,-0.06116962639859391,-0.42225257714019243,0.471025
8,0.0,aligned,mi_obs,65,-0.0032447506820899585,-0.22636345158090238,0.471025
8,0.0,aligned,mi_class,0,0.02254127097510844,-0.24716555957334543,0.471025
8,0.0,aligned,mi_class,1,-0.03639152029432252,0.29540835209459315,0.471025
8,0.0,aligned,mi_class,2,0.12708498945504948,-0.12720226166015586,0.471025
8,0.0,aligned,mi_class,3,0.05280437086063085,-0.12850187546817482,0.471025
8,0.0,aligned,mi_class,4,-0.010657007042628786,0.2588078735504995,0.471025
8,0.0,aligned,mi_class,5,-0.04269003854530759,0.1920153841968741,0.471025
8,0.0,aligned,mi_class,6,-0.38025272514508407,0.7311739020492394,0.471025
8,0.0,aligned,mi_class,7,0.08426458842340628,-0.5214023777146068,0.471025
8,0.0,aligned,mi_class,8,-0.031518053749937894,0.08586931263154103,0.471025
8,0.0,aligned,mi_class,9,0.20637314947880062,-0.20646908271883088,0.471025
8,0.0,aligned,mi_class,10,-0.10069574835876477,0.10384719361895663,0.471025
8,0.0,aligned,mi_class,11,0.15077983693713615,-0.8265374541256024,0.471025
8,0.0,aligned,mi_class,12,-0.7748632382488634,0.7540749324787294,0.471025
8,0.0,aligned,mi_class,13,-0.20378250724055344,0.3709440996773502,0.471025
