rep,gamma,alignment,estimator,pair,signed_err,truth,miss_rate
37,0.0,aligned,available,0,0.0008291146845898459,-0.0042846540376095385,0.47153333333333336
37,0.0,aligned,available,1,0.006838162822392927,0.0005204229795772982,0.47153333333333336
37,0.0,aligned,available,2,-0.0038567462108152063,0.0013776685857836506,0.47153333333333336
37,0.0,aligned,available,3,-0.021204852576113317,-0.0020791048869191185,0.47153333333333336
37,0.0,aligned,available,4,0.009280469773984683,-0.006608941507691246,0.47153333333333336
37,0.0,aligned,available,5,-0.006641344569825387,-0.0015838141442988834,0.47153333333333336
37,0.0,aligned,available,6,0.01169567142164447,-0.0017947789081060957,0.47153333333333336
37,0.0,aligned,available,7,0.0029028295068424456,0.004096853931822293,0.47153333333333336
37,0.0,aligned,available,8,-0.000866838305280321,-0.004784430719040785,0.47153333333333336
37,0.0,aligned,available,9,0.0010308077279879485,0.001164293124410123,0.47153333333333336
37,0.0,aligned,available,10,-0.0006188680307648026,-0.0007764398408284164,0.47153333333333336
37,0.0,aligned,available,11,0.004724331935185011,0.48350407787155897,0.47153333333333336
37,0.0,aligned,available,12,-0.003091550980025337,0.4595890844755091,0.47153333333333336
37,0.0,aligned,available,13,0.006058479695850605,0.8667456007712655,0.47153333333333336
37,0.0,aligned,available,14,-0.002375909416450663,-0.012201896355088978,0.47153333333333336
37,0.0,aligned,available,15,-0.013049118396330385,-0.00883268844134902,0.47153333333333336
37,0.0,aligned,available,16,0.0012663948015871895,-0.7372478882681454,0.47153333333333336
37,0.0,aligned,available,17,-0.009180935403332424,-0.7279828192229058,0.47153333333333336
37,0.0,aligned,available,18,-0.018407352278540956,-0.4538501860097528,0.47153333333333336
37,0.0,aligned,available,19,0.010570942838844632,0.71022374199961,0.47153333333333336
37,0.0,aligned,available,20,-0.0009297358296049829,-0.26921510265351,0.47153333333333336
37,0.0,aligned,available,21,0.018024293406011582,0.32556824784958344,0.47153333333333336
37,0.0,aligned,available,22,0.014678727498452337,0.5319916434758589,0.47153333333333336
37,0.0,aligned,available,23,0.01450989944513738,-0.00986795282106852,0.47153333333333336
37,0.0,aligned,available,24,-0.008204375969693742,0.002919361607390081,0.47153333333333336
37,0.0,aligned,available,25,-0.010805420407469013,-0.35402523899160154,0.47153333333333336
37,0.0,aligned,available,26,-0.008290618660512394,-0.660941316015364,0.47153333333333336
37,0.0,aligned,available,27,-0.006632748700145241,-0.30648237044858556,0.47153333333333336
37,0.0,aligned,available,28,0.008912831770183371,0.43499506356248646,0.47153333333333336
37,0.0,aligned,available,29,-0.002784279787092503,-0.6668390782430881,0.47153333333333336
37,0.0,aligned,available,30,-0.00588533216591558,0.6186172529367077,0.47153333333333336
37,0.0,aligned,available,31,-0.020403900963187838,-0.4934852372572724,0.47153333333333336
37,0.0,aligned,available,32,-0.0018221967069679949,0.0025290373697086084,0.47153333333333336
37,0.0,aligned,available,33,0.0027147451673691925,-0.34516368436840406,0.47153333333333336
37,0.0,aligned,available,34,0.01411260286963889,-0.4912096990703077,0.47153333333333336
37,0.0,aligned,available,35,0.003599945972139751,-0.9050812663648236,0.47153333333333336
