rep,gamma,alignment,estimator,pair,signed_err,truth,miss_rate
7,0.0,aligned,available,0,0.01494929584279837,-0.005348150451571754,0.47081666666666666
7,0.0,aligned,available,1,0.0031011969893705027,0.6254040504307857,0.47081666666666666
7,0.0,aligned,available,2,-0.022199866079087915,0.4581681148925989,0.47081666666666666
7,0.0,aligned,available,3,-0.01952233567158823,-0.09841209165531195,0.47081666666666666
7,0.0,aligned,available,4,-0.0023858022361666342,0.3419558281970596,0.47081666666666666
7,0.0,aligned,available,5,-0.0024283958938409733,0.3365780037003213,0.47081666666666666
7,0.0,aligned,available,6,-0.010621864892143729,-0.17529473590467806,0.47081666666666666
7,0.0,aligned,available,7,0.002882777908453149,-0.7588315935723753,0.47081666666666666
7,0.0,aligned,available,8,-0.0028084779514440106,-0.5004676971394793,0.47081666666666666
7,0.0,aligned,available,9,-0.010031220384391108,-0.00023482794442878258,0.47081666666666666
7,0.0,aligned,available,10,-0.005263508516644699,0.4328264812555151,0.47081666666666666
7,0.0,aligned,available,11,0.004510040366800696,-0.006424757744945094,0.47081666666666666
7,0.0,aligned,available,12,-0.0022434972102952644,0.2953138522586789,0.47081666666666666
7,0.0,aligned,available,13,-0.001325094666627391,-0.4600896310777636,0.47081666666666666
7,0.0,aligned,available,14,-0.003885965469213688,-0.00035270478193397966,0.47081666666666666
7,0.0,aligned,available,15,-0.012136823368557564,-0.003053900967135614,0.47081666666666666
7,0.0,aligned,available,16,0.0045934138608221264,-0.34407232962309725,0.47081666666666666
7,0.0,aligned,available,17,0.02721540971943576,-0.0002691799980317142,0.47081666666666666
7,0.0,aligned,available,18,-0.00866936112139096,0.013859991481287517,0.47081666666666666
7,0.0,aligned,available,19,-0.004985995993388117,0.002591884899082774,0.47081666666666666
7,0.0,aligned,available,20,-0.009024543654404681,0.0002459554886832742,0.47081666666666666
7,0.0,aligned,available,21,0.004839909908296969,0.7094095421455403,0.47081666666666666
7,0.0,aligned,available,22,0.010739353134229246,-0.1514245303261532,0.47081666666666666
7,0.0,aligned,available,23,0.007532062887451896,0.5510725869798162,0.47081666666666666
7,0.0,aligned,available,24,0.015321315839643579,0.5458773857445597,0.47081666666666666
7,0.0,aligned,available,25,-0.0026906881354376577,-0.24901217579044072,0.47081666666666666
7,0.0,aligned,available,26,0.0024843006059532824,-0.8258234686156494,0.47081666666666666
7,0.0,aligned,available,27,-0.0034936125448259414,-0.8032699364133064,0.47081666666666666
7,0.0,aligned,available,28,-0.00547553536708322,0.007894762930066482,0.47081666666666666
7,0.0,aligned,available,29,0.001753412366673368,0.6526720114754867,0.47081666666666666
7,0.0,aligned,available,30,-0.004248240835484238,-0.07785731111699293,0.47081666666666666
7,0.0,aligned,available,31,-0.0014862769314132884,0.38862919256858913,0.47081666666666666
7,0.0,aligned,available,32,-0.017726385060545802,0.5793301353735616,0.47081666666666666
7,0.0,aligned,available,33,-0.017559413001406954,-0.7465542347317483,0.47081666666666666
7,0.0,aligned,available,34,0.006972991950961238,-0.7191883251432539,0.47081666666666666
7,0.0,aligned,available,35,0.0017417289321516316,-0.5688150120975568,0.47081666666666666
7,0.0,aligned,available,36,-0.01699400891944819,0.33481875859461174,0.47081666666666666
7,0.0,aligned,available,37,0.006175385494602947,0.7640112747265186,0.47081666666666666
7,0.0,aligned,available,38,0.005038372776053068,0.4234482511168322,0.47081666666666666
7,0.0,aligned,available,39,-0.007779106931492918,0.33235533258248956,0.47081666666666666
7,0.0,aligned,available,40,-0.003990646929069181,0.005337811161246267,0.47081666666666666
7,0.0,aligned,available,41,-0.008449259895394357,0.13088066490372008,0.47081666666666666
7,0.0,aligned,available,42,-0.015648845298053056,-0.05667709028923323,0.47081666666666666
7,0.0,aligned,available,43,-0.002044530237450992,0.5065833151743973,0.47081666666666666
7,0.0,aligned,available,44,0.006259432904555884,-0.09995083208584175,0.47081666666666666
7,0.0,aligned,available,45,-0.0040075046885453824,0.4639562887508819,0.47081666666666666
7,0.0,aligned,available,46,0.0020042884604331568,-0.1328469862417774,0.47081666666666666
7,0.0,aligned,available,47,-0.005389714952264979,-0.45195650012251554,0.47081666666666666
7,0.0,aligned,available,48,-0.013960209081948283,-0.6852888299472808,0.47081666666666666
7,0.0,aligned,available,49,0.003214422815129796,-0.001281037068400883,0.47081666666666666
7,0.0,aligned,available,50,0.003325471475509656,0.3604861734001017,0.47081666666666666
7,0.0,aligned,available,51,0.0003960042593062485,-0.3540001246558646,0.47081666666666666
7,0.0,aligned,available,52,-0.006121062162932289,-0.44878089334474375,0.47081666666666666
7,0.0,aligned,available,53,-0.00825975197910267,-0.6769488966642947,0.47081666666666666
7,0.0,aligned,available,54,0.0038911797522306335,0.5785142080174386,0.47081666666666666
7,0.0,aligned,available,55,0.006168727951777753,0.36121846027023574,0.47081666666666666
7,0.0,aligned,available,56,-0.00324251711981699,0.35940477237725005,0.47081666666666666
7,0.0,aligned,available,57,0.0011075058839965235,0.20092802116014105,0.47081666666666666
7,0.0,aligned,available,58,-0.005146738096181602,-0.3758323425277779,0.47081666666666666
7,0.0,aligned,available,59,-0.0015540119739612113,-0.5088644744442493,0.47081666666666666
7,0.0,aligned,available,60,0.007476880205505743,0.6641117768855721,0.47081666666666666
7,0.0,aligned,available,61,-0.010135732797100158,-0.0025200713211885216,0.47081666666666666
7,0.0,aligned,available,62,-0.0027463742839394234,-0.7897349040819417,0.47081666666666666
7,0.0,aligned,available,63,0.010031341386119223,-0.000839479929863675,0.47081666666666666
7,0.0,aligned,available,64,-0.002003017627777215,-0.5281836879266933,0.47081666666666666
7,0.0,aligned,available,65,-0.011992566906410677,0.00435811200083506,0.47081666666666666
7,0.0,aligned,mi_obs,0,-0.004764502645543415,-0.005348150451571754,0.47081666666666666
7,0.0,aligned,mi_obs,1,0.046441856023878514,0.6254040504307857,0.47081666666666666
7,0.0,aligned,mi_obs,2,-0.011999933370488436,0.4581681148925989,0.47081666666666666
7,0.0,aligned,mi_obs,3,-0.07506270011560101,-0.09841209165531195,0.47081666666666666
7,0.0,aligned,mi_obs,4,0.013704399366480047,0.3419558281970596,0.47081666666666666
7,0.0,aligned,mi_obs,5,-0.001758578031587077,0.3365780037003213,0.47081666666666666
7,0.0,aligned,mi_obs,6,-0.01623409560374922,-0.17529473590467806,0.47081666666666666
7,0.0,aligned,mi_obs,7,-0.04594034800116609,-0.7588315935723753,0.47081666666666666
7,0.0,aligned,mi_obs,8,-0.045360172806415466,-0.5004676971394793,0.47081666666666666
7,0.0,aligned,mi_obs,9,-0.00658003392035952,-0.00023482794442878258,0.47081666666666666
7,0.0,aligned,mi_obs,10,0.013252136532204528,0.4328264812555151,0.47081666666666666
7,0.0,aligned,mi_obs,11,-0.04023061247341614,-0.006424757744945094,0.47081666666666666
7,0.0,aligned,mi_obs,12,0.014158195788370298,0.2953138522586789,0.47081666666666666
7,0.0,aligned,mi_obs,13,-0.05592449691025725,-0.4600896310777636,0.47081666666666666
7,0.0,aligned,mi_obs,14,-0.026544548973085308,-0.00035270478193397966,0.47081666666666666
7,0.0,aligned,mi_obs,15,-0.0092035566812812,-0.003053900967135614,0.47081666666666666
7,0.0,aligned,mi_obs,16,-0.040297056656202535,-0.34407232962309725,0.47081666666666666
7,0.0,aligned,mi_obs,17,0.023099442994881262,-0.0002691799980317142,0.47081666666666666
7,0.0,aligned,mi_obs,18,0.02723489262492642,0.013859991481287517,0.47081666666666666
7,0.0,aligned,mi_obs,19,0.0015024457955733618,0.002591884899082774,0.47081666666666666
7,0.0,aligned,mi_obs,20,-0.012643581301016652,0.0002459554886832742,0.47081666666666666
