rep,gamma,alignment,estimator,pair,signed_err,truth,miss_rate
20,0.0,aligned,available,0,-0.0019885791665206903,-0.07013694870411756,0.47415416666666665
20,0.0,aligned,available,1,0.0010137037367675683,-0.9247998575550593,0.47415416666666665
20,0.0,aligned,available,2,-0.017406719629188463,-0.01900607402183126,0.47415416666666665
20,0.0,aligned,available,3,0.017042767957754824,-0.003920916357538057,0.47415416666666665
20,0.0,aligned,available,4,0.010651837175004009,0.27897958638359965,0.47415416666666665
20,0.0,aligned,available,5,-0.015107257638654503,0.13601958135888156,0.47415416666666665
20,0.0,aligned,available,6,0.001478659626087453,-0.46097242751787204,0.47415416666666665
20,0.0,aligned,available,7,0.017342026618610284,-0.5118782254527469,0.47415416666666665
20,0.0,aligned,available,8,-0.005278165181282546,0.919336957606062,0.47415416666666665
20,0.0,aligned,available,9,-0.0006359584427169107,0.7484123446629729,0.47415416666666665
20,0.0,aligned,available,10,-0.0023282301160525744,0.0193200628583938,0.47415416666666665
20,0.0,aligned,available,11,-0.021343431666249597,-0.0212943111972758,0.47415416666666665
20,0.0,aligned,available,12,0.01943461984371675,-0.6812476965440818,0.47415416666666665
20,0.0,aligned,available,13,-0.011317383356138275,0.0006343803810987788,0.47415416666666665
20,0.0,aligned,available,14,0.0014966994177929571,0.8099288955331544,0.47415416666666665
20,0.0,aligned,available,15,0.009939032836473061,0.021039109362910927,0.47415416666666665
20,0.0,aligned,available,16,0.003450876679263408,0.029435920800246193,0.47415416666666665
20,0.0,aligned,available,17,-0.017305949992764275,-0.20129899441052948,0.47415416666666665
20,0.0,aligned,available,18,0.01150833415894302,-0.07866202782196187,0.47415416666666665
20,0.0,aligned,available,19,-0.012854783486409449,-0.10242294053031628,0.47415416666666665
20,0.0,aligned,available,20,-0.0009199767935910153,0.903188434904479,0.47415416666666665
20,0.0,aligned,available,21,-0.007512848140784659,0.018008492365896522,0.47415416666666665
20,0.0,aligned,available,22,-0.006573793378839663,5.358492189451368e-05,0.47415416666666665
20,0.0,aligned,available,23,-0.019170321271758495,-0.3992186246248612,0.47415416666666665
20,0.0,aligned,available,24,0.008876122408084275,-0.18887325951408,0.47415416666666665
20,0.0,aligned,available,25,0.000556663180225736,0.44516749229251884,0.47415416666666665
20,0.0,aligned,available,26,0.008647666662192188,0.7430950440696823,0.47415416666666665
20,0.0,aligned,available,27,-0.0019775099922073602,-0.8817907944363506,0.47415416666666665
20,0.0,aligned,available,28,-0.004901743062764141,-0.8029403223156941,0.47415416666666665
20,0.0,aligned,available,29,-0.015006137500944455,-0.1036835125866444,0.47415416666666665
20,0.0,aligned,available,30,0.0034902108527062256,-0.010857604462052549,0.47415416666666665
20,0.0,aligned,available,31,0.015703554533039954,-0.7020788918624199,0.47415416666666665
20,0.0,aligned,available,32,0.03106484361741968,-0.25889355279737486,0.47415416666666665
20,0.0,aligned,available,33,0.007355189428309237,0.02348681184385511,0.47415416666666665
20,0.0,aligned,available,34,-0.047705564423332805,0.01147280319354973,0.47415416666666665
20,0.0,aligned,available,35,0.005241760198007171,-0.016210605098972233,0.47415416666666665
20,0.0,aligned,available,36,0.01945643592376361,-0.017344244036224147,0.47415416666666665
20,0.0,aligned,available,37,0.011156676937679189,-0.594846702927617,0.47415416666666665
20,0.0,aligned,available,38,-0.010281607668118224,0.011322095900835797,0.47415416666666665
20,0.0,aligned,available,39,-0.008179461553441514,-0.5726024227179973,0.47415416666666665
20,0.0,aligned,available,40,-0.0009822466668468754,-0.714197206697678,0.47415416666666665
20,0.0,aligned,available,41,-0.003038463865457591,-0.008043832544132892,0.47415416666666665
20,0.0,aligned,available,42,0.012843740575205355,-0.0018486699874427739,0.47415416666666665
20,0.0,aligned,available,43,0.001273975422112752,0.005499479889984226,0.47415416666666665
20,0.0,aligned,available,44,-0.0007813923348796437,0.1825315660049806,0.47415416666666665
20,0.0,aligned,available,45,0.003778407530468861,0.09685375504010316,0.47415416666666665
20,0.0,aligned,available,46,0.008154899725044407,-0.1688444159495401,0.47415416666666665
20,0.0,aligned,available,47,-0.0030331910977585697,-0.5288597273425216,0.47415416666666665
20,0.0,aligned,available,48,0.014008114274401351,0.3008123355588645,0.47415416666666665
20,0.0,aligned,available,49,0.0016944262734885918,0.365953417356554,0.47415416666666665
20,0.0,aligned,available,50,0.002345469814779566,0.835090708864496,0.47415416666666665
20,0.0,aligned,available,51,0.007259816836768795,0.3362942644519749,0.47415416666666665
20,0.0,aligned,available,52,0.006467343773021744,-0.2429140556796513,0.47415416666666665
20,0.0,aligned,available,53,-0.004006596554290198,0.1448705135518873,0.47415416666666665
20,0.0,aligned,available,54,-0.0068292601664285135,0.17560623458571922,0.47415416666666665
20,0.0,aligned,available,55,0.00035797987477159676,-0.26092999053266647,0.47415416666666665
20,0.0,aligned,available,56,-0.00394430145437108,0.2877620513615662,0.47415416666666665
20,0.0,aligned,available,57,-0.014421526572618859,-0.5041430538613907,0.47415416666666665
20,0.0,aligned,available,58,0.005705934666519918,-0.414380304018434,0.47415416666666665
20,0.0,aligned,available,59,0.0009270727398682233,-0.1498890566034097,0.47415416666666665
20,0.0,aligned,available,60,0.001229743708760389,-0.5558787960676238,0.47415416666666665
20,0.0,aligned,available,61,0.008227156847887995,-0.6825952013124849,0.47415416666666665
20,0.0,aligned,available,62,-0.018520141199757367,-0.2444331737019888,0.47415416666666665
20,0.0,aligned,available,63,0.002755800525086949,0.8142129319317915,0.47415416666666665
20,0.0,aligned,available,64,0.013661710706116697,0.01877097234280189,0.47415416666666665
20,0.0,aligned,available,65,-0.007494607030447253,0.01996495367813149,0.47415416666666665
20,0.0,aligned,mi_obs,0,-0.0014230269742073198,-0.07013694870411756,0.47415416666666665
20,0.0,aligned,mi_obs,1,-0.015461840613209543,-0.9247998575550593,0.47415416666666665
20,0.0,aligned,mi_obs,2,0.010970291608422347,-0.01900607402183126,0.47415416666666665
20,0.0,aligned,mi_obs,3,0.01261639196131729,-0.003920916357538057,0.47415416666666665
20,0.0,aligned,mi_obs,4,0.006235967768931816,0.27897958638359965,0.47415416666666665
20,0.0,aligned,mi_obs,5,-0.010632444529179386,0.13601958135888156,0.47415416666666665
20,0.0,aligned,mi_obs,6,-0.09136847822135741,-0.46097242751787204,0.47415416666666665
20,0.0,aligned,mi_obs,7,-0.024555947711236148,-0.5118782254527469,0.47415416666666665
20,0.0,aligned,mi_obs,8,0.017951303846230227,0.919336957606062,0.47415416666666665
20,0.0,aligned,mi_obs,9,0.027760666073868734,0.7484123446629729,0.47415416666666665
20,0.0,aligned,mi_obs,10,0.0009344017893369479,0.0193200628583938,0.47415416666666665
20,0.0,aligned,mi_obs,11,0.0072557435651418555,-0.0212943111972758,0.47415416666666665
20,0.0,aligned,mi_obs,12,-0.014825758991788729,-0.6812476965440818,0.47415416666666665
20,0.0,aligned,mi_obs,13,0.011317008432874507,0.0006343803810987788,0.47415416666666665
20,0.0,aligned,mi_obs,14,0.018300673320569616,0.8099288955331544,0.47415416666666665
20,0.0,aligned,mi_obs,15,-0.05599116214644431,0.021039109362910927,0.47415416666666665
20,0.0,aligned,mi_obs,16,0.008018675181061703,0.029435920800246193,0.47415416666666665
20,0.0,aligned,mi_obs,17,0.031229656648935733,-0.20129899441052948,0.47415416666666665
20,0.0,aligned,mi_obs,18,-0.0078360717781671,-0.07866202782196187,0.47415416666666665
20,0.0,aligned,mi_obs,19,-0.02051782783605935,-0.10242294053031628,0.47415416666666665
20,0.0,aligned,mi_obs,20,0.003615724245293883,0.903188434904479,0.47415416666666665
20,0.0,aligned,mi_obs,21,0.007034465598204014,0.018008492365896522,0.47415416666666665
20,0.0,aligned,mi_obs,22,-0.015993275647185858,5.358492189451368e-05,0.47415416666666665
20,0.0,aligned,mi_obs,23,-0.005433104775058595,-0.3992186246248612,0.47415416666666665
20,0.0,aligned,mi_obs,24,0.028497313147326286,-0.18887325951408,0.47415416666666665
20,0.0,aligned,mi_obs,25,0.08534881975912634,0.44516749229251884,0.47415416666666665
20,0.0,aligned,mi_obs,26,0.020189165187322833,0.7430950440696823,0.47415416666666665
20,0.0,aligned,mi_obs,27,-0.01323199574841849,-0.8817907944363506,0.47415416666666665
20,0.0,aligned,mi_obs,28,-0.02621752578354497,-0.8029403223156941,0.47415416666666665
20,0.0,aligned,mi_obs,29,0.006736569492225994,-0.1036835125866444,0.47415416666666665
20,0.0,aligned,mi_obs,30,-0.0038718060716050693,-0.010857604462052549,0.47415416666666665
20,0.0,aligned,mi_obs,31,-0.030787171643524514,-0.7020788918624199,0.47415416666666665
20,0.0,aligned,mi_obs,32,0.00993912005904149,-0.25889355279737486,0.47415416666666665
