rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
55,0.0,0.0,aligned,5,2,3,6,6,5,1.0,0.4679083333333333,0|3|6|8|9|11
55,0.0,0.0,closed,1,0,1,6,6,1,1.0,0.4679083333333333,0|3|6|8|9|11
55,0.0,0.15,aligned,6,2,4,6,6,10,1.0,0.47375,0|3|6|8|9|11
55,0.0,0.15,closed,3,0,3,6,6,5,0.8,0.473825,0|3|6|8|9|11
55,0.0,0.3,aligned,6,2,4,6,6,10,1.0,0.4798875,0|3|6|8|9|11
55,0.0,0.3,closed,4,0,4,6,6,7,1.0,0.47985,0|3|6|8|9|11
55,0.0,0.6,aligned,6,1,5,6,6,13,0.9230769230769231,0.4910083333333333,0|3|6|8|9|11
55,0.0,0.6,closed,7,1,6,6,6,15,0.9333333333333333,0.4909541666666667,0|3|6|8|9|11
55,1.0,0.0,aligned,5,3,2,6,6,5,1.0,0.4679083333333333,0|3|6|8|9|11
55,1.0,0.0,closed,3,2,1,6,6,3,1.0,0.4679083333333333,0|3|6|8|9|11
55,1.0,0.15,aligned,8,3,5,6,6,13,1.0,0.4736125,0|3|6|8|9|11
55,1.0,0.15,closed,4,0,4,6,6,5,1.0,0.47391666666666665,0|3|6|8|9|11
55,1.0,0.3,aligned,7,3,4,6,6,12,1.0,0.4796916666666667,0|3|6|8|9|11
55,1.0,0.3,closed,5,0,5,6,6,8,1.0,0.47996666666666665,0|3|6|8|9|11
55,1.0,0.6,aligned,8,2,6,6,6,14,0.9285714285714286,0.49054166666666665,0|3|6|8|9|11
55,1.0,0.6,closed,6,0,6,6,6,11,1.0,0.4911333333333333,0|3|6|8|9|11
55,2.0,0.0,aligned,7,3,4,6,6,8,1.0,0.4679083333333333,0|3|6|8|9|11
55,2.0,0.0,closed,0,0,0,6,6,0,nan,0.4679083333333333,0|3|6|8|9|11
55,2.0,0.15,aligned,9,3,6,6,6,14,1.0,0.47349583333333334,0|3|6|8|9|11
55,2.0,0.15,closed,3,1,2,6,6,5,1.0,0.4737458333333333,0|3|6|8|9|11
55,2.0,0.3,aligned,8,3,5,6,6,12,1.0,0.4795083333333333,0|3|6|8|9|11
55,2.0,0.3,closed,5,0,5,6,6,8,1.0,0.47980833333333334,0|3|6|8|9|11
55,2.0,0.6,aligned,9,3,6,6,6,20,0.95,0.49025,0|3|6|8|9|11
55,2.0,0.6,closed,6,0,6,6,6,12,0.9166666666666666,0.49085416666666665,0|3|6|8|9|11
