rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
27,0.0,0.0,aligned,1,0,1,6,6,1,0.0,0.4702,1|2|3|5|9|10
27,0.0,0.0,closed,2,1,1,6,6,2,0.5,0.4702,1|2|3|5|9|10
27,0.0,0.15,aligned,5,0,5,6,6,5,0.8,0.4757708333333333,1|2|3|5|9|10
27,0.0,0.15,closed,3,1,2,6,6,3,1.0,0.475725,1|2|3|5|9|10
27,0.0,0.3,aligned,4,0,4,6,6,6,1.0,0.48134166666666667,1|2|3|5|9|10
27,0.0,0.3,closed,3,0,3,6,6,4,1.0,0.4811958333333333,1|2|3|5|9|10
27,0.0,0.6,aligned,5,0,5,6,6,8,1.0,0.4925541666666667,1|2|3|5|9|10
27,0.0,0.6,closed,5,0,5,6,6,8,1.0,0.4921125,1|2|3|5|9|10
27,1.0,0.0,aligned,8,5,3,6,6,9,0.8888888888888888,0.4702,1|2|3|5|9|10
27,1.0,0.0,closed,1,1,0,6,6,1,0.0,0.4702,1|2|3|5|9|10
27,1.0,0.15,aligned,8,5,3,6,6,9,1.0,0.47565833333333335,1|2|3|5|9|10
27,1.0,0.15,closed,4,1,3,6,6,5,1.0,0.47580833333333333,1|2|3|5|9|10
27,1.0,0.3,aligned,8,5,3,6,6,10,1.0,0.481125,1|2|3|5|9|10
27,1.0,0.3,closed,3,0,3,6,6,4,1.0,0.48112083333333333,1|2|3|5|9|10
27,1.0,0.6,aligned,9,5,4,6,6,13,1.0,0.4921583333333333,1|2|3|5|9|10
27,1.0,0.6,closed,6,0,6,6,6,8,1.0,0.49217083333333334,1|2|3|5|9|10
27,2.0,0.0,aligned,9,4,5,6,6,9,0.8888888888888888,0.4702,1|2|3|5|9|10
27,2.0,0.0,closed,1,1,0,6,6,1,1.0,0.4702,1|2|3|5|9|10
27,2.0,0.15,aligned,7,4,3,6,6,8,1.0,0.4754791666666667,1|2|3|5|9|10
27,2.0,0.15,closed,4,0,4,6,6,5,1.0,0.47567916666666665,1|2|3|5|9|10
27,2.0,0.3,aligned,6,3,3,6,6,8,1.0,0.48083333333333333,1|2|3|5|9|10
27,2.0,0.3,closed,3,0,3,6,6,4,1.0,0.4810333333333333,1|2|3|5|9|10
27,2.0,0.6,aligned,10,5,5,6,6,14,1.0,0.4916583333333333,1|2|3|5|9|10
27,2.0,0.6,closed,5,0,5,6,6,7,1.0,0.491975,1|2|3|5|9|10
