rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
37,0.0,0.0,aligned,1,0,1,6,6,1,1.0,0.47153333333333336,2|3|4|5|7|8
37,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47153333333333336,2|3|4|5|7|8
37,0.0,0.15,aligned,6,1,5,6,6,6,1.0,0.4763375,2|3|4|5|7|8
37,0.0,0.15,closed,2,0,2,6,6,2,1.0,0.47625416666666665,2|3|4|5|7|8
37,0.0,0.3,aligned,6,1,5,6,6,6,1.0,0.4810875,2|3|4|5|7|8
37,0.0,0.3,closed,4,0,4,6,6,4,1.0,0.4811625,2|3|4|5|7|8
37,0.0,0.6,aligned,6,1,5,6,6,10,1.0,0.49077916666666666,2|3|4|5|7|8
37,0.0,0.6,closed,4,0,4,6,6,8,1.0,0.49094583333333336,2|3|4|5|7|8
37,1.0,0.0,aligned,6,3,3,6,6,8,1.0,0.47153333333333336,2|3|4|5|7|8
37,1.0,0.0,closed,2,1,1,6,6,2,1.0,0.47153333333333336,2|3|4|5|7|8
37,1.0,0.15,aligned,7,3,4,6,6,9,1.0,0.476375,2|3|4|5|7|8
37,1.0,0.15,closed,5,1,4,6,6,5,1.0,0.4765041666666667,2|3|4|5|7|8
37,1.0,0.3,aligned,7,3,4,6,6,8,1.0,0.4813625,2|3|4|5|7|8
37,1.0,0.3,closed,3,0,3,6,6,4,1.0,0.48110833333333336,2|3|4|5|7|8
37,1.0,0.6,aligned,8,3,5,6,6,11,1.0,0.4912375,2|3|4|5|7|8
37,1.0,0.6,closed,5,0,5,6,6,7,1.0,0.4908166666666667,2|3|4|5|7|8
37,2.0,0.0,aligned,10,5,5,6,6,14,1.0,0.47153333333333336,2|3|4|5|7|8
37,2.0,0.0,closed,0,0,0,6,6,0,nan,0.47153333333333336,2|3|4|5|7|8
37,2.0,0.15,aligned,9,5,4,6,6,14,1.0,0.4764791666666667,2|3|4|5|7|8
37,2.0,0.15,closed,4,1,3,6,6,4,0.75,0.4762,2|3|4|5|7|8
37,2.0,0.3,aligned,8,4,4,6,6,14,1.0,0.4814833333333333,2|3|4|5|7|8
37,2.0,0.3,closed,4,0,4,6,6,4,1.0,0.48139583333333336,2|3|4|5|7|8
37,2.0,0.6,aligned,10,4,6,6,6,14,1.0,0.49154166666666665,2|3|4|5|7|8
37,2.0,0.6,closed,7,2,5,6,6,10,1.0,0.491125,2|3|4|5|7|8
