rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
42,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.47310833333333335,2|3|4|8|9|10
42,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47310833333333335,2|3|4|8|9|10
42,0.0,0.15,aligned,3,0,3,6,6,4,1.0,0.47835,2|3|4|8|9|10
42,0.0,0.15,closed,2,0,2,6,6,2,1.0,0.47820416666666665,2|3|4|8|9|10
42,0.0,0.3,aligned,3,0,3,6,6,4,1.0,0.4832958333333333,2|3|4|8|9|10
42,0.0,0.3,closed,2,0,2,6,6,2,1.0,0.4833,2|3|4|8|9|10
42,0.0,0.6,aligned,5,0,5,6,6,9,1.0,0.4933916666666667,2|3|4|8|9|10
42,0.0,0.6,closed,5,0,5,6,6,9,1.0,0.4933,2|3|4|8|9|10
42,1.0,0.0,aligned,4,3,1,6,6,4,1.0,0.47310833333333335,2|3|4|8|9|10
42,1.0,0.0,closed,0,0,0,6,6,0,nan,0.47310833333333335,2|3|4|8|9|10
42,1.0,0.15,aligned,3,2,1,6,6,3,1.0,0.47835,2|3|4|8|9|10
42,1.0,0.15,closed,2,1,1,6,6,2,1.0,0.47820416666666665,2|3|4|8|9|10
42,1.0,0.3,aligned,4,3,1,6,6,5,1.0,0.48336666666666667,2|3|4|8|9|10
42,1.0,0.3,closed,2,0,2,6,6,2,1.0,0.48315416666666666,2|3|4|8|9|10
42,1.0,0.6,aligned,8,3,5,6,6,12,1.0,0.4935,2|3|4|8|9|10
42,1.0,0.6,closed,4,0,4,6,6,7,1.0,0.49335833333333334,2|3|4|8|9|10
42,2.0,0.0,aligned,4,2,2,6,6,4,1.0,0.47310833333333335,2|3|4|8|9|10
42,2.0,0.0,closed,4,1,3,6,6,4,1.0,0.47310833333333335,2|3|4|8|9|10
42,2.0,0.15,aligned,5,4,1,6,6,5,1.0,0.4784041666666667,2|3|4|8|9|10
42,2.0,0.15,closed,4,3,1,6,6,5,1.0,0.47830833333333334,2|3|4|8|9|10
42,2.0,0.3,aligned,5,4,1,6,6,6,1.0,0.48354166666666665,2|3|4|8|9|10
42,2.0,0.3,closed,1,1,0,6,6,1,1.0,0.4830833333333333,2|3|4|8|9|10
42,2.0,0.6,aligned,9,3,6,6,6,13,1.0,0.49366666666666664,2|3|4|8|9|10
42,2.0,0.6,closed,5,0,5,6,6,8,1.0,0.4934,2|3|4|8|9|10
