rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
46,0.0,0.0,aligned,1,0,1,6,6,1,1.0,0.46962916666666665,3|4|5|7|9|11
46,0.0,0.0,closed,1,0,1,6,6,1,1.0,0.46962916666666665,3|4|5|7|9|11
46,0.0,0.15,aligned,4,0,4,6,6,5,0.8,0.4751708333333333,3|4|5|7|9|11
46,0.0,0.15,closed,5,1,4,6,6,6,0.8333333333333334,0.4752,3|4|5|7|9|11
46,0.0,0.3,aligned,4,0,4,6,6,6,0.8333333333333334,0.4805375,3|4|5|7|9|11
46,0.0,0.3,closed,5,0,5,6,6,7,0.8571428571428571,0.48089583333333336,3|4|5|7|9|11
46,0.0,0.6,aligned,6,0,6,6,6,10,0.9,0.49164583333333334,3|4|5|7|9|11
46,0.0,0.6,closed,8,2,6,6,6,13,0.9230769230769231,0.491775,3|4|5|7|9|11
46,1.0,0.0,aligned,7,5,2,6,6,7,1.0,0.46962916666666665,3|4|5|7|9|11
46,1.0,0.0,closed,0,0,0,6,6,0,nan,0.46962916666666665,3|4|5|7|9|11
46,1.0,0.15,aligned,10,4,6,6,6,11,0.9090909090909091,0.47525833333333334,3|4|5|7|9|11
46,1.0,0.15,closed,4,0,4,6,6,7,0.8571428571428571,0.47530833333333333,3|4|5|7|9|11
46,1.0,0.3,aligned,7,3,4,6,6,10,0.9,0.4805375,3|4|5|7|9|11
46,1.0,0.3,closed,5,0,5,6,6,7,0.8571428571428571,0.48082916666666664,3|4|5|7|9|11
46,1.0,0.6,aligned,10,5,5,6,6,16,0.9375,0.49152083333333335,3|4|5|7|9|11
46,1.0,0.6,closed,7,2,5,6,6,11,0.9090909090909091,0.4914375,3|4|5|7|9|11
46,2.0,0.0,aligned,9,5,4,6,6,11,1.0,0.46962916666666665,3|4|5|7|9|11
46,2.0,0.0,closed,2,2,0,6,6,2,1.0,0.46962916666666665,3|4|5|7|9|11
46,2.0,0.15,aligned,9,4,5,6,6,12,0.9166666666666666,0.4751916666666667,3|4|5|7|9|11
46,2.0,0.15,closed,4,0,4,6,6,7,0.8571428571428571,0.47530833333333333,3|4|5|7|9|11
46,2.0,0.3,aligned,8,3,5,6,6,12,0.9166666666666666,0.48042083333333335,3|4|5|7|9|11
46,2.0,0.3,closed,5,0,5,6,6,7,0.8571428571428571,0.4807958333333333,3|4|5|7|9|11
46,2.0,0.6,aligned,6,2,4,6,6,12,0.9166666666666666,0.491375,3|4|5|7|9|11
46,2.0,0.6,closed,6,0,6,6,6,12,0.9166666666666666,0.49193333333333333,3|4|5|7|9|11
