rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
51,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.4712208333333333,1|2|4|6|8|10
51,0.0,0.0,closed,2,1,1,6,6,2,1.0,0.4712208333333333,1|2|4|6|8|10
51,0.0,0.15,aligned,3,0,3,6,6,3,1.0,0.47707083333333333,1|2|4|6|8|10
51,0.0,0.15,closed,4,0,4,6,6,4,1.0,0.476975,1|2|4|6|8|10
51,0.0,0.3,aligned,3,0,3,6,6,4,1.0,0.48349583333333335,1|2|4|6|8|10
51,0.0,0.3,closed,4,0,4,6,6,6,1.0,0.4835625,1|2|4|6|8|10
51,0.0,0.6,aligned,6,0,6,6,6,9,1.0,0.4960291666666667,1|2|4|6|8|10
51,0.0,0.6,closed,7,1,6,6,6,11,1.0,0.4960041666666667,1|2|4|6|8|10
51,1.0,0.0,aligned,5,3,2,6,6,5,1.0,0.4712208333333333,1|2|4|6|8|10
51,1.0,0.0,closed,1,1,0,6,6,1,1.0,0.4712208333333333,1|2|4|6|8|10
51,1.0,0.15,aligned,7,3,4,6,6,7,1.0,0.47717916666666665,1|2|4|6|8|10
51,1.0,0.15,closed,3,0,3,6,6,3,1.0,0.4769041666666667,1|2|4|6|8|10
51,1.0,0.3,aligned,8,3,5,6,6,10,1.0,0.4836708333333333,1|2|4|6|8|10
51,1.0,0.3,closed,4,1,3,6,6,6,1.0,0.4835,1|2|4|6|8|10
51,1.0,0.6,aligned,9,3,6,6,6,12,1.0,0.4963166666666667,1|2|4|6|8|10
51,1.0,0.6,closed,6,1,5,6,6,8,1.0,0.49575416666666666,1|2|4|6|8|10
51,2.0,0.0,aligned,7,4,3,6,6,7,1.0,0.4712208333333333,1|2|4|6|8|10
51,2.0,0.0,closed,0,0,0,6,6,0,nan,0.4712208333333333,1|2|4|6|8|10
51,2.0,0.15,aligned,8,3,5,6,6,9,1.0,0.4772875,1|2|4|6|8|10
51,2.0,0.15,closed,4,0,4,6,6,5,1.0,0.47742083333333335,1|2|4|6|8|10
51,2.0,0.3,aligned,9,3,6,6,6,13,1.0,0.48386666666666667,1|2|4|6|8|10
51,2.0,0.3,closed,4,0,4,6,6,6,1.0,0.48352083333333334,1|2|4|6|8|10
51,2.0,0.6,aligned,8,2,6,6,6,11,1.0,0.49662083333333334,1|2|4|6|8|10
51,2.0,0.6,closed,5,0,5,6,6,8,1.0,0.49588333333333334,1|2|4|6|8|10
