rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
21,0.0,0.0,aligned,1,1,0,6,6,1,1.0,0.472525,0|4|5|7|8|10
21,0.0,0.0,closed,6,4,2,6,6,6,0.5,0.472525,0|4|5|7|8|10
21,0.0,0.15,aligned,5,0,5,6,6,7,1.0,0.4784,0|4|5|7|8|10
21,0.0,0.15,closed,4,0,4,6,6,5,1.0,0.47844166666666665,0|4|5|7|8|10
21,0.0,0.3,aligned,5,0,5,6,6,6,1.0,0.48460416666666667,0|4|5|7|8|10
21,0.0,0.3,closed,6,1,5,6,6,7,1.0,0.48434166666666667,0|4|5|7|8|10
21,0.0,0.6,aligned,6,0,6,6,6,8,1.0,0.4964125,0|4|5|7|8|10
21,0.0,0.6,closed,6,1,5,6,6,9,1.0,0.49683333333333335,0|4|5|7|8|10
21,1.0,0.0,aligned,5,2,3,6,6,5,1.0,0.472525,0|4|5|7|8|10
21,1.0,0.0,closed,0,0,0,6,6,0,nan,0.472525,0|4|5|7|8|10
21,1.0,0.15,aligned,7,3,4,6,6,9,1.0,0.4784083333333333,0|4|5|7|8|10
21,1.0,0.15,closed,5,1,4,6,6,6,1.0,0.47836666666666666,0|4|5|7|8|10
21,1.0,0.3,aligned,6,3,3,6,6,8,1.0,0.48454583333333334,0|4|5|7|8|10
21,1.0,0.3,closed,4,0,4,6,6,6,1.0,0.48465416666666666,0|4|5|7|8|10
21,1.0,0.6,aligned,8,3,5,6,6,11,1.0,0.4963416666666667,0|4|5|7|8|10
21,1.0,0.6,closed,7,1,6,6,6,10,1.0,0.4968416666666667,0|4|5|7|8|10
21,2.0,0.0,aligned,9,4,5,6,6,11,1.0,0.472525,0|4|5|7|8|10
21,2.0,0.0,closed,0,0,0,6,6,0,nan,0.472525,0|4|5|7|8|10
21,2.0,0.15,aligned,10,5,5,6,6,15,1.0,0.47849583333333334,0|4|5|7|8|10
21,2.0,0.15,closed,4,0,4,6,6,5,1.0,0.47851666666666665,0|4|5|7|8|10
21,2.0,0.3,aligned,9,5,4,6,6,13,1.0,0.48463333333333336,0|4|5|7|8|10
21,2.0,0.3,closed,6,1,5,6,6,7,1.0,0.48414583333333333,0|4|5|7|8|10
21,2.0,0.6,aligned,11,5,6,6,6,16,1.0,0.4966083333333333,0|4|5|7|8|10
21,2.0,0.6,closed,8,3,5,6,6,10,1.0,0.49667916666666667,0|4|5|7|8|10
