rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
54,0.0,0.0,aligned,1,1,0,6,6,1,1.0,0.47077083333333336,1|3|5|6|9|10
54,0.0,0.0,closed,1,0,1,6,6,1,0.0,0.47077083333333336,1|3|5|6|9|10
54,0.0,0.15,aligned,4,1,3,6,6,6,0.8333333333333334,0.4764333333333333,1|3|5|6|9|10
54,0.0,0.15,closed,4,0,4,6,6,5,0.8,0.47634583333333336,1|3|5|6|9|10
54,0.0,0.3,aligned,5,1,4,6,6,7,0.8571428571428571,0.4817375,1|3|5|6|9|10
54,0.0,0.3,closed,3,1,2,6,6,6,0.6666666666666666,0.4821875,1|3|5|6|9|10
54,0.0,0.6,aligned,6,1,5,6,6,9,0.8888888888888888,0.49323333333333336,1|3|5|6|9|10
54,0.0,0.6,closed,6,0,6,6,6,11,0.9090909090909091,0.4935791666666667,1|3|5|6|9|10
54,1.0,0.0,aligned,5,1,4,6,6,6,1.0,0.47077083333333336,1|3|5|6|9|10
54,1.0,0.0,closed,0,0,0,6,6,0,nan,0.47077083333333336,1|3|5|6|9|10
54,1.0,0.15,aligned,5,1,4,6,6,7,0.8571428571428571,0.47620833333333334,1|3|5|6|9|10
54,1.0,0.15,closed,4,1,3,6,6,5,1.0,0.47636666666666666,1|3|5|6|9|10
54,1.0,0.3,aligned,2,1,1,6,6,4,0.75,0.48146666666666665,1|3|5|6|9|10
54,1.0,0.3,closed,3,0,3,6,6,5,0.8,0.48163333333333336,1|3|5|6|9|10
54,1.0,0.6,aligned,6,1,5,6,6,10,0.9,0.49288333333333334,1|3|5|6|9|10
54,1.0,0.6,closed,6,0,6,6,6,9,0.8888888888888888,0.49314166666666664,1|3|5|6|9|10
54,2.0,0.0,aligned,8,4,4,6,6,8,1.0,0.47077083333333336,1|3|5|6|9|10
54,2.0,0.0,closed,4,3,1,6,6,4,1.0,0.47077083333333336,1|3|5|6|9|10
54,2.0,0.15,aligned,7,4,3,6,6,8,1.0,0.4762166666666667,1|3|5|6|9|10
54,2.0,0.15,closed,5,1,4,6,6,7,0.7142857142857143,0.47635,1|3|5|6|9|10
54,2.0,0.3,aligned,8,4,4,6,6,10,0.8,0.48134166666666667,1|3|5|6|9|10
54,2.0,0.3,closed,4,0,4,6,6,8,0.875,0.4819375,1|3|5|6|9|10
54,2.0,0.6,aligned,8,4,4,6,6,10,0.9,0.49265416666666667,1|3|5|6|9|10
54,2.0,0.6,closed,6,0,6,6,6,11,0.9090909090909091,0.49348333333333333,1|3|5|6|9|10
