rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
40,0.0,0.0,aligned,1,1,0,6,6,1,1.0,0.4712375,4|6|7|8|9|10
40,0.0,0.0,closed,0,0,0,6,6,0,nan,0.4712375,4|6|7|8|9|10
40,0.0,0.15,aligned,6,1,5,6,6,9,0.8888888888888888,0.47708333333333336,4|6|7|8|9|10
40,0.0,0.15,closed,5,1,4,6,6,9,0.7777777777777778,0.47684583333333336,4|6|7|8|9|10
40,0.0,0.3,aligned,6,1,5,6,6,8,0.875,0.48295,4|6|7|8|9|10
40,0.0,0.3,closed,5,0,5,6,6,10,0.8,0.48288333333333333,4|6|7|8|9|10
40,0.0,0.6,aligned,7,1,6,6,6,13,0.8461538461538461,0.4940875,4|6|7|8|9|10
40,0.0,0.6,closed,6,0,6,6,6,12,0.9166666666666666,0.49340833333333334,4|6|7|8|9|10
40,1.0,0.0,aligned,5,3,2,6,6,5,1.0,0.4712375,4|6|7|8|9|10
40,1.0,0.0,closed,1,1,0,6,6,1,0.0,0.4712375,4|6|7|8|9|10
40,1.0,0.15,aligned,7,3,4,6,6,10,0.9,0.47702916666666667,4|6|7|8|9|10
40,1.0,0.15,closed,5,0,5,6,6,8,0.875,0.4769375,4|6|7|8|9|10
40,1.0,0.3,aligned,8,3,5,6,6,12,0.9166666666666666,0.48285833333333333,4|6|7|8|9|10
40,1.0,0.3,closed,5,0,5,6,6,7,0.8571428571428571,0.48275833333333334,4|6|7|8|9|10
40,1.0,0.6,aligned,8,2,6,6,6,15,0.8666666666666667,0.4940833333333333,4|6|7|8|9|10
40,1.0,0.6,closed,6,0,6,6,6,14,0.7857142857142857,0.49365416666666667,4|6|7|8|9|10
40,2.0,0.0,aligned,7,4,3,6,6,9,1.0,0.4712375,4|6|7|8|9|10
40,2.0,0.0,closed,0,0,0,6,6,0,nan,0.4712375,4|6|7|8|9|10
40,2.0,0.15,aligned,10,5,5,6,6,15,0.9333333333333333,0.47710833333333336,4|6|7|8|9|10
40,2.0,0.15,closed,5,0,5,6,6,6,0.8333333333333334,0.47694583333333335,4|6|7|8|9|10
40,2.0,0.3,aligned,11,5,6,6,6,19,0.9473684210526315,0.4829833333333333,4|6|7|8|9|10
40,2.0,0.3,closed,8,2,6,6,6,12,0.9166666666666666,0.4830875,4|6|7|8|9|10
40,2.0,0.6,aligned,11,5,6,6,6,19,0.8947368421052632,0.4943625,4|6|7|8|9|10
40,2.0,0.6,closed,7,1,6,6,6,15,0.8666666666666667,0.49367916666666667,4|6|7|8|9|10
