rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
59,0.0,0.0,aligned,5,2,3,6,6,5,1.0,0.4723833333333333,0|1|4|5|6|10
59,0.0,0.0,closed,2,2,0,6,6,2,1.0,0.4723833333333333,0|1|4|5|6|10
59,0.0,0.15,aligned,2,0,2,6,6,3,1.0,0.47885833333333333,0|1|4|5|6|10
59,0.0,0.15,closed,5,0,5,6,6,6,1.0,0.4786125,0|1|4|5|6|10
59,0.0,0.3,aligned,4,0,4,6,6,6,0.8333333333333334,0.4850291666666667,0|1|4|5|6|10
59,0.0,0.3,closed,7,1,6,6,6,9,0.8888888888888888,0.48485833333333334,0|1|4|5|6|10
59,0.0,0.6,aligned,6,0,6,6,6,11,0.9090909090909091,0.49785416666666665,0|1|4|5|6|10
59,0.0,0.6,closed,6,0,6,6,6,11,0.9090909090909091,0.49735833333333335,0|1|4|5|6|10
59,1.0,0.0,aligned,5,3,2,6,6,5,1.0,0.4723833333333333,0|1|4|5|6|10
59,1.0,0.0,closed,1,0,1,6,6,1,1.0,0.4723833333333333,0|1|4|5|6|10
59,1.0,0.15,aligned,7,3,4,6,6,9,1.0,0.479,0|1|4|5|6|10
59,1.0,0.15,closed,3,0,3,6,6,5,1.0,0.47884166666666667,0|1|4|5|6|10
59,1.0,0.3,aligned,6,3,3,6,6,8,0.875,0.48514583333333333,0|1|4|5|6|10
59,1.0,0.3,closed,4,0,4,6,6,6,1.0,0.4850041666666667,0|1|4|5|6|10
59,1.0,0.6,aligned,8,2,6,6,6,14,0.9285714285714286,0.49812083333333335,0|1|4|5|6|10
59,1.0,0.6,closed,6,0,6,6,6,12,0.8333333333333334,0.49797916666666664,0|1|4|5|6|10
59,2.0,0.0,aligned,6,4,2,6,6,7,1.0,0.4723833333333333,0|1|4|5|6|10
59,2.0,0.0,closed,0,0,0,6,6,0,nan,0.4723833333333333,0|1|4|5|6|10
59,2.0,0.15,aligned,7,4,3,6,6,9,1.0,0.4790583333333333,0|1|4|5|6|10
59,2.0,0.15,closed,5,0,5,6,6,6,0.8333333333333334,0.4789041666666667,0|1|4|5|6|10
59,2.0,0.3,aligned,7,4,3,6,6,12,0.9166666666666666,0.48520833333333335,0|1|4|5|6|10
59,2.0,0.3,closed,4,1,3,6,6,5,1.0,0.48499166666666665,0|1|4|5|6|10
59,2.0,0.6,aligned,11,5,6,6,6,17,1.0,0.4983208333333333,0|1|4|5|6|10
59,2.0,0.6,closed,7,1,6,6,6,11,1.0,0.4976833333333333,0|1|4|5|6|10
