rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
43,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.469625,2|3|6|7|9|10
43,0.0,0.0,closed,1,0,1,6,6,1,1.0,0.469625,2|3|6|7|9|10
43,0.0,0.15,aligned,3,0,3,6,6,3,1.0,0.47489583333333335,2|3|6|7|9|10
43,0.0,0.15,closed,3,2,1,6,6,4,1.0,0.4748625,2|3|6|7|9|10
43,0.0,0.3,aligned,1,0,1,6,6,2,1.0,0.4802458333333333,2|3|6|7|9|10
43,0.0,0.3,closed,3,0,3,6,6,3,1.0,0.480175,2|3|6|7|9|10
43,0.0,0.6,aligned,4,0,4,6,6,8,1.0,0.4906041666666667,2|3|6|7|9|10
43,0.0,0.6,closed,8,2,6,6,6,10,1.0,0.490825,2|3|6|7|9|10
43,1.0,0.0,aligned,5,2,3,6,6,5,1.0,0.469625,2|3|6|7|9|10
43,1.0,0.0,closed,0,0,0,6,6,0,nan,0.469625,2|3|6|7|9|10
43,1.0,0.15,aligned,5,2,3,6,6,6,1.0,0.47484583333333336,2|3|6|7|9|10
43,1.0,0.15,closed,1,0,1,6,6,1,1.0,0.4749833333333333,2|3|6|7|9|10
43,1.0,0.3,aligned,5,2,3,6,6,6,1.0,0.48012083333333333,2|3|6|7|9|10
43,1.0,0.3,closed,3,0,3,6,6,3,1.0,0.48004583333333334,2|3|6|7|9|10
43,1.0,0.6,aligned,6,2,4,6,6,10,1.0,0.49044583333333336,2|3|6|7|9|10
43,1.0,0.6,closed,7,1,6,6,6,9,1.0,0.4907666666666667,2|3|6|7|9|10
43,2.0,0.0,aligned,4,4,0,6,6,5,1.0,0.469625,2|3|6|7|9|10
43,2.0,0.0,closed,1,1,0,6,6,1,1.0,0.469625,2|3|6|7|9|10
43,2.0,0.15,aligned,7,4,3,6,6,10,1.0,0.4748583333333333,2|3|6|7|9|10
43,2.0,0.15,closed,2,1,1,6,6,2,1.0,0.47495,2|3|6|7|9|10
43,2.0,0.3,aligned,7,4,3,6,6,10,1.0,0.4800375,2|3|6|7|9|10
43,2.0,0.3,closed,4,0,4,6,6,4,1.0,0.479975,2|3|6|7|9|10
43,2.0,0.6,aligned,8,4,4,6,6,14,1.0,0.4902458333333333,2|3|6|7|9|10
43,2.0,0.6,closed,5,0,5,6,6,8,1.0,0.4907666666666667,2|3|6|7|9|10
