rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
20,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.47415416666666665,1|2|5|7|8|10
20,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47415416666666665,1|2|5|7|8|10
20,0.0,0.15,aligned,3,0,3,6,6,6,1.0,0.48055,1|2|5|7|8|10
20,0.0,0.15,closed,4,0,4,6,6,6,1.0,0.48041666666666666,1|2|5|7|8|10
20,0.0,0.3,aligned,5,0,5,6,6,7,1.0,0.4867875,1|2|5|7|8|10
20,0.0,0.3,closed,4,1,3,6,6,4,1.0,0.4865291666666667,1|2|5|7|8|10
20,0.0,0.6,aligned,6,0,6,6,6,9,1.0,0.49875,1|2|5|7|8|10
20,0.0,0.6,closed,6,0,6,6,6,11,1.0,0.4988375,1|2|5|7|8|10
20,1.0,0.0,aligned,6,3,3,6,6,6,1.0,0.47415416666666665,1|2|5|7|8|10
20,1.0,0.0,closed,0,0,0,6,6,0,nan,0.47415416666666665,1|2|5|7|8|10
20,1.0,0.15,aligned,7,3,4,6,6,8,1.0,0.4806166666666667,1|2|5|7|8|10
20,1.0,0.15,closed,4,0,4,6,6,5,1.0,0.48039166666666666,1|2|5|7|8|10
20,1.0,0.3,aligned,7,2,5,6,6,9,1.0,0.4869791666666667,1|2|5|7|8|10
20,1.0,0.3,closed,4,0,4,6,6,6,1.0,0.48637916666666664,1|2|5|7|8|10
20,1.0,0.6,aligned,10,4,6,6,6,15,1.0,0.4990541666666667,1|2|5|7|8|10
20,1.0,0.6,closed,7,1,6,6,6,11,1.0,0.49878333333333336,1|2|5|7|8|10
20,2.0,0.0,aligned,5,4,1,6,6,6,1.0,0.47415416666666665,1|2|5|7|8|10
20,2.0,0.0,closed,2,1,1,6,6,2,1.0,0.47415416666666665,1|2|5|7|8|10
20,2.0,0.15,aligned,7,4,3,6,6,9,1.0,0.4806875,1|2|5|7|8|10
20,2.0,0.15,closed,6,2,4,6,6,8,1.0,0.4803791666666667,1|2|5|7|8|10
20,2.0,0.3,aligned,9,4,5,6,6,12,1.0,0.4870375,1|2|5|7|8|10
20,2.0,0.3,closed,5,0,5,6,6,7,1.0,0.4864875,1|2|5|7|8|10
20,2.0,0.6,aligned,9,3,6,6,6,14,1.0,0.4992083333333333,1|2|5|7|8|10
20,2.0,0.6,closed,6,0,6,6,6,12,1.0,0.49866666666666665,1|2|5|7|8|10
