rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
57,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.47450416666666667,2|4|5|7|8|11
57,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47450416666666667,2|4|5|7|8|11
57,0.0,0.15,aligned,3,0,3,6,6,3,1.0,0.4805,2|4|5|7|8|11
57,0.0,0.15,closed,3,1,2,6,6,3,0.6666666666666666,0.4805291666666667,2|4|5|7|8|11
57,0.0,0.3,aligned,4,0,4,6,6,5,0.8,0.48642083333333336,2|4|5|7|8|11
57,0.0,0.3,closed,4,1,3,6,6,7,0.8571428571428571,0.4865083333333333,2|4|5|7|8|11
57,0.0,0.6,aligned,5,0,5,6,6,13,0.9230769230769231,0.4981375,2|4|5|7|8|11
57,0.0,0.6,closed,7,2,5,6,6,11,0.9090909090909091,0.4981041666666667,2|4|5|7|8|11
57,1.0,0.0,aligned,1,0,1,6,6,1,1.0,0.47450416666666667,2|4|5|7|8|11
57,1.0,0.0,closed,3,2,1,6,6,3,1.0,0.47450416666666667,2|4|5|7|8|11
57,1.0,0.15,aligned,2,1,1,6,6,3,1.0,0.48045,2|4|5|7|8|11
57,1.0,0.15,closed,4,0,4,6,6,7,0.8571428571428571,0.48049583333333334,2|4|5|7|8|11
57,1.0,0.3,aligned,4,0,4,6,6,5,0.8,0.4863208333333333,2|4|5|7|8|11
57,1.0,0.3,closed,4,0,4,6,6,5,1.0,0.4858875,2|4|5|7|8|11
57,1.0,0.6,aligned,5,0,5,6,6,11,0.9090909090909091,0.498,2|4|5|7|8|11
57,1.0,0.6,closed,6,0,6,6,6,13,0.9230769230769231,0.49785,2|4|5|7|8|11
57,2.0,0.0,aligned,8,3,5,6,6,9,1.0,0.47450416666666667,2|4|5|7|8|11
57,2.0,0.0,closed,0,0,0,6,6,0,nan,0.47450416666666667,2|4|5|7|8|11
57,2.0,0.15,aligned,4,3,1,6,6,6,1.0,0.48045,2|4|5|7|8|11
57,2.0,0.15,closed,4,1,3,6,6,7,0.7142857142857143,0.4804833333333333,2|4|5|7|8|11
57,2.0,0.3,aligned,5,2,3,6,6,8,0.875,0.486375,2|4|5|7|8|11
57,2.0,0.3,closed,4,0,4,6,6,7,0.8571428571428571,0.48620416666666666,2|4|5|7|8|11
57,2.0,0.6,aligned,7,2,5,6,6,14,0.9285714285714286,0.49814166666666665,2|4|5|7|8|11
57,2.0,0.6,closed,7,2,5,6,6,12,0.9166666666666666,0.49805,2|4|5|7|8|11
