rep,gamma,selfmask_rate,alignment,n_detect_total,n_detect_clean,n_detect_sm,n_clean_cols,n_sm_cols,n_parent_pairs,share_affected,miss_rate,sm_cols
23,0.0,0.0,aligned,0,0,0,6,6,0,nan,0.47415,5|6|7|9|10|11
23,0.0,0.0,closed,0,0,0,6,6,0,nan,0.47415,5|6|7|9|10|11
23,0.0,0.15,aligned,5,0,5,6,6,9,0.8888888888888888,0.4804333333333333,5|6|7|9|10|11
23,0.0,0.15,closed,7,2,5,6,6,10,0.9,0.48037083333333336,5|6|7|9|10|11
23,0.0,0.3,aligned,5,0,5,6,6,9,0.8888888888888888,0.4865125,5|6|7|9|10|11
23,0.0,0.3,closed,4,0,4,6,6,8,0.875,0.4865375,5|6|7|9|10|11
23,0.0,0.6,aligned,6,0,6,6,6,13,0.9230769230769231,0.49938333333333335,5|6|7|9|10|11
23,0.0,0.6,closed,6,0,6,6,6,14,0.8571428571428571,0.4994,5|6|7|9|10|11
23,1.0,0.0,aligned,8,4,4,6,6,8,1.0,0.47415,5|6|7|9|10|11
23,1.0,0.0,closed,0,0,0,6,6,0,nan,0.47415,5|6|7|9|10|11
23,1.0,0.15,aligned,9,3,6,6,6,13,0.9230769230769231,0.4804583333333333,5|6|7|9|10|11
23,1.0,0.15,closed,6,0,6,6,6,6,0.8333333333333334,0.480275,5|6|7|9|10|11
23,1.0,0.3,aligned,8,3,5,6,6,12,0.9166666666666666,0.48657083333333334,5|6|7|9|10|11
23,1.0,0.3,closed,4,0,4,6,6,9,0.8888888888888888,0.4869541666666667,5|6|7|9|10|11
23,1.0,0.6,aligned,9,3,6,6,6,17,0.9411764705882353,0.4994458333333333,5|6|7|9|10|11
23,1.0,0.6,closed,6,0,6,6,6,13,0.9230769230769231,0.4996041666666667,5|6|7|9|10|11
23,2.0,0.0,aligned,6,4,2,6,6,9,1.0,0.47415,5|6|7|9|10|11
23,2.0,0.0,closed,0,0,0,6,6,0,nan,0.47415,5|6|7|9|10|11
23,2.0,0.15,aligned,11,5,6,6,6,18,0.9444444444444444,0.4803791666666667,5|6|7|9|10|11
23,2.0,0.15,closed,5,0,5,6,6,7,0.8571428571428571,0.48033333333333333,5|6|7|9|10|11
23,2.0,0.3,aligned,10,5,5,6,6,18,0.9444444444444444,0.48668333333333336,5|6|7|9|10|11
23,2.0,0.3,closed,6,1,5,6,6,10,0.9,0.4868208333333333,5|6|7|9|10|11
23,2.0,0.6,aligned,12,6,6,6,6,20,0.95,0.4995375,5|6|7|9|10|11
23,2.0,0.6,closed,6,0,6,6,6,14,0.9285714285714286,0.49945416666666664,5|6|7|9|10|11
