rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
0,0.0,aligned,0,12,36,0.9722222222222222,0.2777777777777778,11,0,0.47255416666666666
0,0.0,closed,0,12,35,0.9714285714285714,0.2857142857142857,11,0,0.47255416666666666
0,1.0,aligned,0,12,36,0.9722222222222222,0.2777777777777778,11,3,0.47255416666666666
0,1.0,closed,0,12,36,0.9722222222222222,0.2777777777777778,11,0,0.47255416666666666
0,2.0,aligned,0,12,37,0.972972972972973,0.2702702702702703,11,7,0.47255416666666666
0,2.0,closed,0,12,37,0.972972972972973,0.2702702702702703,11,0,0.47255416666666666
0,1.0,aligned,1,12,35,0.9714285714285714,0.2857142857142857,11,3,0.4957166666666667
0,1.0,closed,1,12,36,0.9722222222222222,0.2777777777777778,11,0,0.4963875
