rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
4,0.0,aligned,0,12,37,0.972972972972973,0.24324324324324326,11,0,0.4715375
4,0.0,closed,0,12,36,0.9722222222222222,0.25,11,0,0.4715375
4,1.0,aligned,0,12,37,0.972972972972973,0.24324324324324326,11,3,0.4715375
4,1.0,closed,0,12,37,0.972972972972973,0.2702702702702703,11,0,0.4715375
4,2.0,aligned,0,12,34,0.9705882352941176,0.23529411764705882,11,9,0.4715375
4,2.0,closed,0,12,37,0.972972972972973,0.2702702702702703,11,0,0.4715375
4,1.0,aligned,1,12,35,0.9714285714285714,0.22857142857142856,11,4,0.495925
4,1.0,closed,1,12,35,0.9714285714285714,0.2571428571428571,11,0,0.49570416666666667
