rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
10,0.0,aligned,0,12,35,0.9714285714285714,0.3142857142857143,11,0,0.4714
10,0.0,closed,0,12,35,0.9714285714285714,0.3142857142857143,11,0,0.4714
10,1.0,aligned,0,12,35,0.9714285714285714,0.3142857142857143,11,8,0.4714
10,1.0,closed,0,12,34,0.9705882352941176,0.3235294117647059,11,0,0.4714
10,2.0,aligned,0,12,35,0.9714285714285714,0.3142857142857143,11,12,0.4714
10,2.0,closed,0,12,35,0.9714285714285714,0.3142857142857143,11,0,0.4714
10,1.0,aligned,1,12,34,0.9705882352941176,0.3235294117647059,11,7,0.4961375
10,1.0,closed,1,12,35,0.9714285714285714,0.3142857142857143,11,0,0.4952416666666667
