rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
15,0.0,aligned,0,11,35,1.0,0.2857142857142857,12,0,0.46947083333333334
15,0.0,closed,0,11,34,1.0,0.23529411764705882,12,0,0.46947083333333334
15,1.0,aligned,0,11,34,1.0,0.29411764705882354,12,3,0.46947083333333334
15,1.0,closed,0,11,32,1.0,0.25,12,2,0.46947083333333334
15,2.0,aligned,0,11,31,1.0,0.25806451612903225,12,10,0.46947083333333334
15,2.0,closed,0,12,32,1.0,0.25,12,0,0.46947083333333334
15,1.0,aligned,1,11,32,1.0,0.28125,12,2,0.49332916666666665
15,1.0,closed,1,12,34,1.0,0.2647058823529412,12,0,0.4931041666666667
