rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
17,0.0,aligned,0,11,34,1.0,0.23529411764705882,12,0,0.4690875
17,0.0,closed,0,11,31,1.0,0.22580645161290322,12,0,0.4690875
17,1.0,aligned,0,11,34,1.0,0.23529411764705882,12,9,0.4690875
17,1.0,closed,0,11,33,1.0,0.24242424242424243,12,0,0.4690875
17,2.0,aligned,0,11,34,1.0,0.23529411764705882,12,11,0.4690875
17,2.0,closed,0,12,34,1.0,0.2647058823529412,12,0,0.4690875
17,1.0,aligned,1,11,34,1.0,0.23529411764705882,12,9,0.49361666666666665
17,1.0,closed,1,11,33,1.0,0.21212121212121213,12,0,0.4930583333333333
