rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
14,0.0,aligned,0,12,31,0.967741935483871,0.2903225806451613,11,0,0.4711166666666667
14,0.0,closed,0,12,34,0.9705882352941176,0.3235294117647059,11,0,0.4711166666666667
14,1.0,aligned,0,12,31,0.967741935483871,0.2903225806451613,11,9,0.4711166666666667
14,1.0,closed,0,12,31,0.967741935483871,0.2903225806451613,11,0,0.4711166666666667
14,2.0,aligned,0,12,29,0.9655172413793104,0.2413793103448276,11,12,0.4711166666666667
14,2.0,closed,0,12,32,0.96875,0.28125,11,0,0.4711166666666667
14,1.0,aligned,1,12,31,0.967741935483871,0.25806451612903225,11,7,0.4952
14,1.0,closed,1,12,29,0.9655172413793104,0.27586206896551724,11,0,0.49532916666666665
