rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
8,0.0,aligned,0,12,32,1.0,0.34375,12,0,0.471025
8,0.0,closed,0,12,33,1.0,0.36363636363636365,12,0,0.471025
8,1.0,aligned,0,12,32,1.0,0.34375,12,2,0.471025
8,1.0,closed,0,12,34,1.0,0.35294117647058826,12,0,0.471025
8,2.0,aligned,0,12,34,1.0,0.38235294117647056,12,10,0.471025
8,2.0,closed,0,12,33,1.0,0.3333333333333333,12,0,0.471025
8,1.0,aligned,1,12,31,1.0,0.3225806451612903,12,5,0.49519583333333334
8,1.0,closed,1,12,31,1.0,0.3225806451612903,12,0,0.4952416666666667
