rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
1,0.0,aligned,0,11,33,1.0,0.2727272727272727,12,0,0.471
1,0.0,closed,0,11,33,1.0,0.2727272727272727,12,0,0.471
1,1.0,aligned,0,11,33,1.0,0.2727272727272727,12,4,0.471
1,1.0,closed,0,11,34,1.0,0.2647058823529412,12,0,0.471
1,2.0,aligned,0,12,35,1.0,0.2571428571428571,12,10,0.471
1,2.0,closed,0,11,35,1.0,0.2,12,0,0.471
1,1.0,aligned,1,11,33,1.0,0.24242424242424243,12,5,0.494975
1,1.0,closed,1,11,31,1.0,0.22580645161290322,12,0,0.4949375
