rep,gamma,alignment,selfmask,n_indicators_with_parent,n_parent_pairs,share_affected,share_child,n_affected,standin,miss_rate
3,0.0,aligned,0,11,31,1.0,0.3225806451612903,11,0,0.47152916666666667
3,0.0,closed,0,11,31,1.0,0.3225806451612903,11,0,0.47152916666666667
3,1.0,aligned,0,11,31,1.0,0.3225806451612903,11,2,0.47152916666666667
3,1.0,closed,0,11,29,1.0,0.3103448275862069,11,0,0.47152916666666667
3,2.0,aligned,0,11,31,1.0,0.3225806451612903,11,9,0.47152916666666667
3,2.0,closed,0,11,32,1.0,0.34375,11,0,0.47152916666666667
3,1.0,aligned,1,11,30,1.0,0.3,11,2,0.49519166666666664
3,1.0,closed,1,12,30,1.0,0.3333333333333333,11,0,0.49525
